20:50:22
X(G),Y(G),Z(G),X(A),Y(A),Z(A),T(ms)
-0.75,0.61,0.11,-1.19,0.23,2.61,17757
-0.75,0.61,0.12,-0.89,0.08,2.78,17758
-0.75,0.61,0.12,-1.04,0.06,2.76,17759
-0.74,0.61,0.12,-1.18,0.02,2.72,17760
-0.74,0.61,0.11,-1.19,0.20,2.63,17761
-0.75,0.61,0.13,-1.09,0.06,2.69,17762
-0.76,0.60,0.12,-0.95,0.02,2.64,17763
-0.75,0.60,0.13,-0.96,0.01,2.68,17764
-0.75,0.60,0.12,-1.05,0.03,2.76,17765
-0.75,0.62,0.13,-1.06,0.12,2.66,17766
-0.75,0.62,0.11,-0.94,0.20,2.76,17767
-0.75,0.62,0.12,-1.21,0.11,2.58,17768
-0.74,0.62,0.13,-1.05,-0.13,2.74,17769
-0.74,0.61,0.11,-1.09,0.15,2.66,17770
-0.75,0.61,0.12,-1.08,0.22,2.66,17771
-0.75,0.62,0.12,-1.16,0.15,2.65,17772
-0.74,0.62,0.12,-1.07,0.12,2.73,17773
-0.74,0.62,0.12,-0.95,0.11,2.60,17774
-0.74,0.62,0.12,-1.28,0.24,2.56,17775
-0.74,0.61,0.11,-1.12,0.37,2.60,17776
-0.75,0.61,0.12,-1.26,0.29,2.69,17777
-0.75,0.61,0.12,-1.00,0.08,2.58,17778
-0.74,0.61,0.12,-1.22,0.18,2.74,17779
-0.75,0.61,0.11,-1.24,0.24,2.96,17780
-0.75,0.61,0.12,-1.05,0.04,2.77,17781
-0.75,0.61,0.11,-1.02,0.04,2.81,17782
-0.75,0.61,0.11,-1.21,0.01,2.77,17783
-0.75,0.61,0.13,-1.26,0.05,2.76,17784
-0.75,0.61,0.12,-0.98,0.11,2.74,17785
-0.75,0.61,0.12,-0.78,0.19,2.76,17786
-0.75,0.61,0.12,-0.92,-0.02,2.71,17787
-0.75,0.61,0.12,-1.22,0.18,2.66,17788
-0.75,0.62,0.12,-1.14,-0.02,2.72,17789
-0.75,0.61,0.11,-1.04,0.16,2.63,17790
-0.75,0.61,0.11,-1.02,0.15,2.69,17791
-0.75,0.62,0.12,-0.98,0.16,2.68,17792
-0.75,0.62,0.12,-0.97,-0.01,2.58,17793
-0.76,0.62,0.12,-1.18,0.19,2.67,17794
-0.74,0.62,0.12,-1.16,0.17,2.69,17795
-0.74,0.61,0.12,-1.04,0.15,2.74,17796
-0.75,0.62,0.12,-1.10,0.18,2.56,17797
-0.74,0.61,0.12,-1.21,0.09,2.53,17798
-0.75,0.62,0.12,-1.34,0.21,2.66,17799
-0.76,0.61,0.11,-1.15,0.23,2.76,17800
-0.76,0.61,0.11,-1.07,0.21,2.70,17801
-0.76,0.61,0.12,-1.02,-0.11,2.83,17802
-0.76,0.61,0.12,-1.10,-0.12,2.73,17803
-0.74,0.62,0.12,-0.92,0.13,2.76,17804
-0.75,0.61,0.12,-1.03,0.25,2.75,17805
-0.76,0.61,0.11,-0.95,0.06,2.54,17806
-0.76,0.61,0.12,-1.02,-0.22,2.69,17807
-0.75,0.61,0.12,-0.99,-0.15,2.76,17808
-0.74,0.61,0.12,-1.04,0.13,2.79,17809
-0.75,0.62,0.11,-0.94,0.12,2.84,17810
-0.74,0.61,0.12,-1.05,-0.11,2.78,17811
-0.75,0.62,0.12,-1.08,0.01,2.56,17812
-0.75,0.62,0.12,-1.17,0.18,2.66,17813
-0.75,0.62,0.12,-1.14,0.11,2.72,17814
-0.76,0.62,0.12,-0.89,0.05,2.51,17815
-0.75,0.61,0.11,-0.98,0.14,2.82,17816
-0.75,0.61,0.11,-1.23,0.37,2.54,17817
-0.75,0.62,0.11,-1.08,0.15,2.60,17818
-0.75,0.61,0.12,-0.92,0.17,2.61,17819
-0.74,0.61,0.12,-1.11,0.21,2.56,17820
-0.75,0.61,0.12,-1.13,0.07,2.62,17821
-0.76,0.61,0.12,-1.14,0.20,2.78,17822
-0.76,0.61,0.13,-0.92,-0.05,2.56,17823
-0.75,0.61,0.13,-1.22,0.21,2.75,17824
-0.75,0.61,0.12,-0.94,-0.02,2.70,17825
-0.75,0.61,0.12,-1.23,0.11,2.72,17826
-0.75,0.61,0.12,-0.95,0.34,2.74,17827
-0.75,0.61,0.12,-1.21,0.14,2.72,17828
-0.75,0.61,0.12,-1.05,0.11,2.76,17829
-0.74,0.61,0.12,-1.05,0.03,2.78,17830
-0.75,0.61,0.11,-1.27,0.10,2.66,17831
-0.75,0.62,0.11,-0.98,-0.12,2.72,17832
-0.75,0.62,0.12,-1.17,0.17,2.77,17833
-0.74,0.61,0.12,-1.10,0.09,2.72,17834
-0.75,0.62,0.12,-1.18,-0.02,2.76,17835
-0.75,0.62,0.11,-1.11,0.23,2.96,17836
-0.74,0.62,0.12,-1.04,0.21,2.79,17837
-0.75,0.62,0.11,-0.97,0.40,2.79,17838
-0.74,0.62,0.12,-1.07,0.22,2.58,17839
-0.75,0.61,0.12,-1.10,0.04,2.71,17840
-0.75,0.62,0.11,-1.15,0.18,2.56,17841
-0.76,0.62,0.11,-1.09,0.05,2.61,17842
-0.75,0.61,0.12,-1.34,-0.04,2.56,17843
-0.76,0.61,0.12,-1.02,0.26,2.55,17844
-0.75,0.61,0.12,-1.06,0.14,2.54,17845
-0.76,0.61,0.11,-0.97,0.15,2.63,17846
-0.75,0.60,0.12,-1.10,0.17,2.79,17847
-0.75,0.61,0.12,-1.11,0.21,2.64,17848
-0.76,0.61,0.13,-1.05,0.11,2.72,17849
-0.74,0.62,0.13,-1.02,0.67,2.89,17850
-0.75,0.61,0.13,-0.47,0.45,2.95,17851
-0.74,0.61,0.14,-0.51,1.07,2.77,17852
-0.73,0.62,0.12,-0.08,1.20,2.83,17853
-0.74,0.61,0.12,-0.08,1.35,2.68,17854
-0.75,0.61,0.14,0.03,1.62,2.89,17855
-0.74,0.60,0.13,0.57,1.84,2.84,17856
-0.74,0.61,0.11,0.52,2.05,2.87,17857
-0.73,0.61,0.14,0.47,2.72,2.94,17858
-0.74,0.61,0.15,1.69,2.28,2.63,17859
-0.76,0.63,0.07,1.37,2.26,2.65,17860
-0.75,0.63,0.09,-0.21,2.26,2.89,17861
-0.75,0.60,0.14,0.53,1.95,2.60,17862
-0.74,0.61,0.12,0.75,2.67,2.76,17863
-0.75,0.61,0.12,0.79,2.73,2.80,17864
-0.75,0.62,0.12,1.12,2.62,2.75,17865
-0.75,0.61,0.10,1.14,2.32,2.54,17866
-0.75,0.61,0.10,1.09,2.18,2.67,17867
-0.75,0.61,0.11,0.90,2.11,2.58,17868
-0.74,0.62,0.10,0.15,2.24,2.56,17869
-0.76,0.61,0.11,0.26,1.91,2.61,17870
-0.75,0.61,0.13,0.66,2.22,2.79,17871
-0.75,0.61,0.10,0.82,2.13,2.63,17872
-0.75,0.61,0.09,0.38,1.82,2.82,17873
-0.75,0.62,0.11,-0.15,1.71,2.80,17874
-0.73,0.60,0.15,-0.02,2.75,2.92,17875
-0.74,0.59,0.17,1.87,3.06,2.60,17876
-0.76,0.62,0.09,2.14,3.08,2.59,17877
-0.77,0.63,0.05,0.53,2.63,2.95,17878
-0.75,0.61,0.13,0.20,2.28,2.71,17879
-0.76,0.60,0.14,1.10,2.33,2.73,17880
-0.75,0.61,0.12,0.74,2.59,2.94,17881
-0.76,0.61,0.12,1.33,2.31,2.60,17882
-0.75,0.63,0.08,0.78,2.69,2.79,17883
-0.75,0.62,0.10,0.53,2.54,2.79,17884
-0.75,0.61,0.12,0.87,2.31,2.77,17885
-0.76,0.62,0.09,0.52,1.68,2.58,17886
-0.76,0.61,0.10,-0.15,1.50,2.87,17887
-0.73,0.59,0.15,0.69,2.63,2.88,17888
-0.75,0.61,0.14,1.76,2.41,2.61,17889
-0.77,0.64,0.05,0.62,2.27,2.82,17890
-0.76,0.63,0.08,-0.69,1.79,2.74,17891
-0.74,0.60,0.14,0.16,1.62,2.56,17892
-0.74,0.60,0.14,1.02,2.50,2.75,17893
-0.74,0.60,0.13,1.58,2.88,2.82,17894
-0.76,0.63,0.08,1.16,2.54,2.63,17895
-0.76,0.63,0.07,0.08,1.65,2.66,17896
-0.76,0.62,0.09,-0.38,0.74,2.82,17897
-0.76,0.61,0.09,-0.75,0.27,2.59,17898
-0.74,0.62,0.12,-0.84,1.39,2.80,17899
-0.73,0.59,0.16,0.08,2.08,2.83,17900
-0.74,0.60,0.14,1.37,2.65,2.91,17901
-0.76,0.62,0.09,1.58,2.18,2.59,17902
-0.76,0.63,0.05,0.22,1.67,2.66,17903
-0.76,0.62,0.08,-0.59,1.85,2.68,17904
-0.73,0.59,0.19,1.19,2.95,2.72,17905
-0.75,0.60,0.14,3.08,3.05,2.28,17906
-0.76,0.64,0.05,1.45,3.43,3.00,17907
-0.75,0.62,0.08,0.32,2.82,2.78,17908
-0.75,0.62,0.12,1.27,2.05,2.66,17909
-0.75,0.63,0.08,0.37,2.67,2.80,17910
-0.74,0.61,0.14,0.85,3.37,2.84,17911
-0.74,0.60,0.14,2.88,3.34,2.49,17912
-0.77,0.63,0.05,1.87,2.80,2.56,17913
-0.76,0.64,0.05,-0.46,2.23,3.03,17914
-0.76,0.60,0.12,-0.05,1.83,2.68,17915
-0.74,0.61,0.11,0.73,2.60,2.82,17916
-0.74,0.60,0.13,1.27,3.60,2.95,17917
-0.74,0.59,0.16,2.85,3.88,2.72,17918
-0.76,0.63,0.06,2.60,3.51,2.42,17919
-0.77,0.64,0.03,0.39,2.70,2.88,17920
-0.75,0.60,0.12,0.21,2.56,2.93,17921
-0.73,0.60,0.15,1.34,2.92,2.85,17922
-0.74,0.61,0.11,1.91,3.45,2.89,17923
-0.76,0.62,0.09,2.18,3.18,2.72,17924
-0.76,0.64,0.05,0.80,2.40,2.43,17925
-0.75,0.62,0.08,-0.24,1.57,2.85,17926
-0.75,0.60,0.13,0.28,1.60,2.71,17927
-0.73,0.60,0.14,0.98,2.34,2.67,17928
-0.75,0.60,0.12,1.13,2.85,2.85,17929
-0.75,0.62,0.09,1.62,2.41,2.60,17930
-0.75,0.63,0.07,0.66,2.48,2.98,17931
-0.76,0.61,0.11,0.68,2.40,3.00,17932
-0.75,0.62,0.09,0.76,2.15,2.72,17933
-0.73,0.62,0.10,0.29,2.82,2.80,17934
-0.76,0.59,0.15,1.50,3.02,2.77,17935
-0.75,0.61,0.11,2.44,2.73,2.59,17936
-0.76,0.64,0.03,0.53,2.40,2.73,17937
-0.75,0.61,0.10,-0.35,2.25,2.79,17938
-0.76,0.61,0.12,1.05,1.85,2.60,17939
-0.75,0.62,0.08,0.50,2.24,2.50,17940
-0.75,0.62,0.11,0.35,2.13,2.65,17941
-0.75,0.62,0.10,0.77,2.32,2.53,17942
-0.76,0.62,0.07,0.35,2.30,2.73,17943
-0.75,0.61,0.10,0.44,2.02,2.67,17944
-0.75,0.60,0.11,0.83,2.11,2.69,17945
-0.76,0.62,0.07,0.47,1.70,2.73,17946
-0.76,0.62,0.06,-0.08,1.41,2.76,17947
-0.75,0.61,0.10,-0.37,1.49,2.72,17948
-0.74,0.61,0.12,0.74,1.96,2.64,17949
-0.75,0.62,0.08,0.74,2.14,2.64,17950
-0.75,0.63,0.07,0.18,1.76,2.60,17951
-0.75,0.63,0.08,-0.31,1.45,2.84,17952
-0.76,0.62,0.10,-0.13,1.30,2.75,17953
-0.74,0.60,0.13,0.26,2.10,2.71,17954
-0.75,0.59,0.13,1.73,2.56,2.62,17955
-0.76,0.63,0.04,1.22,2.08,2.68,17956
-0.76,0.64,0.02,-1.15,1.88,3.05,17957
-0.74,0.59,0.15,0.05,1.95,2.85,17958
-0.75,0.60,0.12,1.50,2.08,2.31,17959
-0.75,0.62,0.06,0.25,2.48,2.70,17960
-0.74,0.60,0.13,0.66,3.33,2.84,17961
-0.75,0.59,0.15,2.96,3.46,2.47,17962
-0.77,0.64,0.01,1.66,3.31,2.82,17963
-0.76,0.64,0.04,-0.22,2.95,3.03,17964
-0.74,0.61,0.13,0.58,2.58,2.62,17965
-0.74,0.60,0.11,1.47,3.21,2.70,17966
-0.75,0.61,0.09,1.81,3.41,2.72,17967
-0.75,0.62,0.08,1.36,2.96,2.86,17968
-0.76,0.62,0.08,0.77,2.69,2.83,17969
-0.76,0.61,0.10,0.95,2.05,2.75,17970
-0.76,0.61,0.08,1.17,1.82,2.66,17971
-0.76,0.63,0.07,0.60,2.19,2.75,17972
-0.76,0.62,0.09,0.04,2.30,2.95,17973
-0.75,0.61,0.11,0.27,2.07,2.76,17974
-0.75,0.61,0.09,0.82,1.91,2.64,17975
-0.75,0.62,0.08,0.45,1.88,2.92,17976
-0.75,0.62,0.08,-0.14,1.76,2.89,17977
-0.75,0.61,0.12,0.62,2.21,2.76,17978
-0.74,0.62,0.08,1.47,2.34,2.64,17979
-0.76,0.63,0.04,0.14,2.12,2.60,17980
-0.74,0.62,0.08,-0.40,2.05,2.68,17981
-0.74,0.61,0.11,0.52,2.21,2.60,17982
-0.74,0.63,0.07,0.24,2.63,2.79,17983
-0.73,0.62,0.09,-0.13,3.14,2.97,17984
-0.75,0.60,0.12,1.72,2.37,2.47,17985
-0.76,0.62,0.06,1.35,2.24,2.35,17986
-0.75,0.62,0.07,0.14,2.03,2.80,17987
-0.75,0.61,0.10,0.27,2.23,2.76,17988
-0.74,0.62,0.09,0.71,3.22,3.01,17989
-0.74,0.60,0.12,1.75,3.57,2.81,17990
-0.75,0.62,0.09,2.53,3.25,2.72,17991
-0.77,0.64,0.01,0.85,3.02,2.71,17992
-0.75,0.61,0.09,0.00,2.49,2.72,17993
-0.74,0.59,0.13,1.40,2.60,2.69,17994
-0.74,0.62,0.08,1.33,2.91,2.69,17995
-0.76,0.62,0.07,0.85,2.50,2.98,17996
-0.75,0.62,0.09,1.04,2.63,2.76,17997
-0.74,0.62,0.07,1.21,2.44,2.71,17998
-0.75,0.62,0.07,0.95,2.49,2.58,17999
-0.75,0.62,0.07,0.66,2.53,2.62,18000
-0.75,0.61,0.08,0.68,2.60,2.37,18001
-0.76,0.61,0.09,1.02,2.51,2.76,18002
-0.74,0.62,0.07,1.26,2.81,2.89,18003
-0.76,0.62,0.06,0.87,2.46,2.80,18004
-0.76,0.62,0.06,0.13,2.38,2.63,18005
-0.75,0.62,0.09,0.64,2.02,2.44,18006
-0.74,0.61,0.08,0.93,2.40,2.50,18007
-0.75,0.61,0.08,0.81,2.95,2.81,18008
-0.76,0.62,0.07,0.89,2.10,2.63,18009
-0.76,0.62,0.06,0.56,2.21,2.79,18010
-0.75,0.62,0.08,0.24,1.95,2.82,18011
-0.76,0.61,0.08,0.65,1.69,2.75,18012
-0.75,0.62,0.07,0.41,2.43,2.74,18013
-0.73,0.61,0.11,1.07,2.89,2.59,18014
-0.75,0.62,0.06,1.47,2.39,2.50,18015
-0.77,0.63,0.02,0.21,2.14,2.86,18016
-0.75,0.62,0.08,-0.19,1.64,2.82,18017
-0.75,0.61,0.08,0.31,1.32,2.83,18018
-0.74,0.61,0.09,0.20,2.38,2.93,18019
-0.74,0.60,0.13,1.61,2.76,2.60,18020
-0.76,0.63,0.05,1.95,2.28,2.53,18021
-0.77,0.65,0.01,-0.40,1.69,2.90,18022
-0.75,0.61,0.09,-0.71,1.81,2.85,18023
-0.74,0.60,0.14,1.47,1.88,2.59,18024
-0.75,0.62,0.07,1.43,2.90,2.64,18025
-0.76,0.62,0.07,1.10,2.83,2.68,18026
-0.75,0.63,0.05,0.72,2.71,2.82,18027
-0.75,0.63,0.05,-0.05,2.25,2.81,18028
-0.75,0.61,0.09,0.27,1.90,2.69,18029
-0.75,0.61,0.08,1.03,1.67,2.34,18030
-0.77,0.63,0.05,0.19,1.45,2.64,18031
-0.75,0.62,0.06,-0.68,1.81,2.82,18032
-0.76,0.60,0.12,0.43,1.63,2.71,18033
-0.75,0.61,0.08,1.18,1.70,2.51,18034
-0.76,0.62,0.03,-0.02,1.75,2.81,18035
-0.75,0.61,0.07,-0.50,1.40,2.82,18036
-0.75,0.61,0.09,0.22,1.24,2.52,18037
-0.76,0.62,0.04,-0.50,0.93,2.69,18038
-0.75,0.60,0.09,-0.60,1.71,2.87,18039
-0.73,0.59,0.13,1.28,2.27,2.67,18040
-0.75,0.61,0.05,1.81,2.31,2.50,18041
-0.76,0.63,0.03,0.69,2.48,2.86,18042
-0.75,0.62,0.05,0.07,2.32,2.71,18043
-0.74,0.61,0.08,-0.03,2.72,2.83,18044
-0.73,0.59,0.13,1.15,3.36,2.63,18045
-0.74,0.60,0.10,2.91,3.73,2.52,18046
-0.76,0.62,0.04,2.50,4.03,2.76,18047
-0.76,0.63,0.05,1.62,3.90,2.96,18048
-0.76,0.63,0.06,1.56,2.89,2.79,18049
-0.75,0.63,0.06,1.03,3.01,2.77,18050
-0.75,0.63,0.06,1.08,2.98,2.74,18051
-0.75,0.62,0.07,1.14,2.59,2.67,18052
-0.75,0.62,0.06,1.08,2.84,2.60,18053
-0.75,0.62,0.06,1.21,2.55,2.78,18054
-0.76,0.62,0.06,1.02,2.50,2.79,18055
-0.74,0.62,0.08,0.32,2.88,2.83,18056
-0.75,0.61,0.10,1.41,2.51,2.60,18057
-0.75,0.62,0.06,1.78,2.33,2.69,18058
-0.76,0.63,0.04,0.62,2.24,2.69,18059
-0.76,0.61,0.08,0.70,2.44,2.72,18060
-0.75,0.61,0.07,0.94,2.17,2.75,18061
-0.76,0.64,0.02,0.00,2.05,2.80,18062
-0.75,0.62,0.08,-0.56,1.76,3.01,18063
-0.74,0.61,0.10,0.85,1.83,2.50,18064
-0.76,0.62,0.04,0.87,1.95,2.52,18065
-0.75,0.63,0.04,0.05,1.98,2.80,18066
-0.75,0.61,0.08,-0.01,2.01,2.76,18067
-0.75,0.61,0.09,0.54,2.69,2.71,18068
-0.74,0.60,0.11,1.71,3.31,2.72,18069
-0.76,0.61,0.05,2.69,2.81,2.61,18070
-0.77,0.65,-0.03,0.31,2.52,2.69,18071
-0.75,0.62,0.05,-0.88,2.21,2.89,18072
-0.74,0.59,0.13,1.27,1.98,2.56,18073
-0.75,0.63,0.05,1.53,2.20,2.55,18074
-0.77,0.63,0.01,-0.25,1.94,2.86,18075
-0.75,0.61,0.10,-0.02,2.07,2.90,18076
-0.75,0.61,0.08,1.50,1.91,2.73,18077
-0.77,0.64,0.00,0.27,1.52,2.89,18078
-0.76,0.63,0.03,-0.82,1.50,2.81,18079
-0.74,0.61,0.13,-0.02,2.31,2.67,18080
-0.76,0.60,0.10,2.24,2.56,2.53,18081
-0.76,0.64,0.01,1.31,2.63,2.63,18082
-0.76,0.64,0.02,-0.27,2.27,3.00,18083
-0.75,0.61,0.09,0.17,2.17,2.79,18084
-0.75,0.60,0.09,1.51,2.40,2.64,18085
-0.75,0.62,0.06,1.79,2.82,2.50,18086
-0.77,0.62,0.05,1.72,3.18,2.63,18087
-0.76,0.63,0.01,0.77,2.85,2.48,18088
-0.76,0.61,0.07,0.40,2.50,2.78,18089
-0.75,0.61,0.08,1.07,2.24,2.50,18090
-0.76,0.63,0.03,0.62,2.03,2.74,18091
-0.75,0.60,0.08,0.44,2.95,2.93,18092
-0.75,0.59,0.11,2.56,2.72,2.58,18093
-0.76,0.63,-0.01,1.85,2.98,2.75,18094
-0.77,0.64,0.00,-0.24,2.57,2.92,18095
-0.74,0.61,0.09,0.12,2.35,2.83,18096
-0.76,0.61,0.08,1.42,2.18,2.69,18097
-0.77,0.62,0.03,0.76,2.27,2.93,18098
-0.75,0.62,0.08,0.97,2.55,2.79,18099
-0.76,0.61,0.06,1.52,2.37,2.61,18100
-0.76,0.62,0.03,0.77,2.35,2.78,18101
-0.75,0.62,0.05,0.62,2.44,2.98,18102
-0.75,0.62,0.06,0.72,2.60,2.76,18103
-0.75,0.61,0.07,0.79,2.73,2.81,18104
-0.75,0.62,0.07,1.52,2.81,2.65,18105
-0.76,0.63,0.04,1.35,2.53,2.72,18106
-0.76,0.63,0.02,0.30,2.37,2.78,18107
-0.76,0.61,0.06,0.34,2.26,2.76,18108
-0.75,0.62,0.06,0.86,2.37,2.66,18109
-0.75,0.62,0.04,0.56,2.58,2.72,18110
-0.74,0.61,0.07,1.00,2.41,2.76,18111
-0.75,0.61,0.07,1.58,2.50,2.49,18112
-0.76,0.62,0.04,1.14,2.56,2.66,18113
-0.75,0.62,0.04,0.49,2.49,2.94,18114
-0.76,0.62,0.05,0.40,2.30,2.74,18115
-0.74,0.61,0.06,0.44,2.50,2.63,18116
-0.75,0.60,0.07,1.43,2.49,2.72,18117
-0.75,0.62,0.04,1.27,2.42,2.61,18118
-0.76,0.63,0.04,0.69,2.73,2.75,18119
-0.76,0.62,0.05,0.71,2.24,2.74,18120
-0.76,0.62,0.03,0.53,1.74,2.63,18121
-0.76,0.63,0.02,-0.19,1.02,2.69,18122
-0.74,0.62,0.06,-0.98,1.43,2.80,18123
-0.74,0.59,0.11,0.59,1.69,2.76,18124
-0.75,0.61,0.04,1.47,2.10,2.55,18125
-0.76,0.64,0.00,0.47,2.20,2.82,18126
-0.75,0.62,0.05,-0.32,2.14,2.75,18127
-0.75,0.62,0.06,0.56,1.73,2.63,18128
-0.75,0.63,0.04,0.12,1.78,2.76,18129
-0.75,0.62,0.07,0.24,2.29,2.72,18130
-0.75,0.61,0.07,1.21,2.29,2.61,18131
-0.76,0.63,0.02,0.62,2.40,2.77,18132
-0.76,0.62,0.04,0.14,2.21,2.95,18133
-0.75,0.61,0.06,0.87,2.23,2.74,18134
-0.75,0.62,0.03,0.77,2.19,2.66,18135
-0.75,0.62,0.07,0.72,2.43,2.74,18136
-0.75,0.61,0.06,1.41,2.45,2.63,18137
-0.76,0.63,0.03,1.00,2.53,2.78,18138
-0.76,0.63,0.04,0.44,2.64,2.89,18139
-0.75,0.61,0.07,1.32,2.55,2.61,18140
-0.76,0.63,0.03,1.32,2.54,2.72,18141
-0.75,0.62,0.03,0.88,2.85,2.80,18142
-0.75,0.61,0.05,1.20,2.85,2.72,18143
-0.75,0.62,0.04,1.16,2.51,2.61,18144
-0.76,0.63,0.02,0.58,2.25,2.79,18145
-0.76,0.62,0.05,0.56,2.42,2.80,18146
-0.76,0.61,0.05,1.18,2.44,2.78,18147
-0.75,0.62,0.05,1.58,2.92,2.69,18148
-0.76,0.63,0.02,0.90,2.95,2.75,18149
-0.76,0.62,0.03,0.98,2.60,2.69,18150
-0.76,0.62,0.02,0.98,2.16,2.56,18151
-0.76,0.63,0.01,-0.08,1.75,2.87,18152
-0.75,0.61,0.08,0.31,2.14,2.88,18153
-0.74,0.60,0.09,1.65,2.76,2.74,18154
-0.76,0.63,0.00,1.27,2.68,2.75,18155
-0.77,0.63,0.01,-0.01,2.01,2.88,18156
-0.77,0.62,0.03,0.11,1.47,2.60,18157
-0.76,0.62,0.02,-0.27,0.92,2.65,18158
-0.75,0.61,0.06,-0.52,1.30,2.83,18159
-0.74,0.60,0.09,0.86,1.92,2.76,18160
-0.75,0.63,0.03,0.89,2.21,2.77,18161
-0.76,0.62,0.03,0.17,2.31,2.98,18162
-0.75,0.61,0.06,0.97,2.27,2.69,18163
-0.77,0.62,0.02,1.23,2.01,2.53,18164
-0.75,0.62,0.02,0.07,3.31,2.94,18165
-0.75,0.61,0.07,1.21,2.80,2.89,18166
-0.76,0.62,0.03,1.71,2.34,2.61,18167
-0.77,0.62,0.01,0.60,2.13,2.66,18168
-0.76,0.61,0.04,0.86,1.93,2.67,18169
-0.76,0.62,0.01,0.63,2.05,2.62,18170
-0.77,0.63,0.01,0.02,2.58,2.85,18171
-0.75,0.61,0.05,0.82,2.45,2.69,18172
-0.75,0.62,0.03,1.27,2.31,2.69,18173
-0.76,0.63,0.00,0.53,2.22,2.70,18174
-0.75,0.62,0.05,0.28,2.20,3.16,18175
-0.75,0.61,0.08,1.12,2.69,2.81,18176
-0.75,0.61,0.07,2.08,3.60,2.83,18177
-0.76,0.61,0.03,2.63,3.34,2.56,18178
-0.76,0.63,-0.00,1.51,2.86,2.60,18179
-0.76,0.62,0.02,1.09,2.82,2.79,18180
-0.76,0.61,0.05,1.31,2.53,2.69,18181
-0.77,0.64,0.00,0.73,2.76,2.89,18182
-0.75,0.62,0.05,0.17,2.82,3.02,18183
-0.75,0.61,0.07,1.56,2.56,2.70,18184
-0.77,0.62,0.02,1.40,2.67,2.83,18185
-0.76,0.62,0.01,0.84,2.37,2.89,18186
-0.76,0.62,0.01,0.54,1.87,2.60,18187
-0.75,0.63,0.01,-0.32,2.06,2.59,18188
-0.74,0.60,0.07,0.09,2.09,2.66,18189
-0.75,0.60,0.07,1.67,2.67,2.51,18190
-0.76,0.63,-0.00,1.34,2.72,2.70,18191
-0.76,0.62,-0.01,-0.05,2.11,2.82,18192
-0.76,0.62,0.03,-0.04,1.44,2.83,18193
-0.75,0.62,0.01,-0.08,1.47,2.66,18194
-0.75,0.61,0.04,-0.25,1.92,2.70,18195
-0.75,0.61,0.07,1.24,2.35,2.57,18196
-0.76,0.61,0.02,1.46,2.21,2.69,18197
-0.77,0.63,-0.00,0.60,2.01,2.95,18198
-0.75,0.62,0.01,-0.15,1.63,2.76,18199
-0.75,0.61,0.04,0.28,2.04,2.88,18200
-0.75,0.61,0.05,1.27,2.24,2.80,18201
-0.77,0.63,-0.01,0.93,2.21,2.67,18202
-0.75,0.63,-0.01,-0.50,1.63,2.89,18203
-0.75,0.61,0.06,-0.04,2.00,3.02,18204
-0.75,0.61,0.06,1.60,2.12,2.55,18205
-0.75,0.63,0.02,0.78,2.26,2.66,18206
-0.74,0.63,0.03,0.69,2.58,2.75,18207
-0.75,0.62,0.04,1.16,2.82,2.55,18208
-0.76,0.63,0.02,0.74,2.86,2.70,18209
-0.75,0.62,0.04,0.75,2.93,2.82,18210
-0.76,0.62,0.03,1.26,2.56,2.58,18211
-0.76,0.62,-0.01,0.77,2.23,2.72,18212
-0.77,0.63,0.00,-0.18,1.41,2.47,18213
-0.75,0.61,0.05,0.05,1.72,2.77,18214
-0.75,0.61,0.04,0.84,2.23,2.60,18215
-0.76,0.62,0.00,0.62,2.08,2.82,18216
-0.75,0.62,0.02,0.20,2.03,2.77,18217
-0.75,0.61,0.04,0.73,2.31,2.63,18218
-0.74,0.62,0.03,0.89,2.40,2.90,18219
-0.75,0.61,0.04,1.28,2.83,2.85,18220
-0.75,0.62,0.02,1.81,2.81,2.85,18221
-0.76,0.63,-0.02,0.82,2.43,3.01,18222
-0.75,0.62,0.02,0.31,2.38,3.04,18223
-0.75,0.61,0.05,1.35,2.33,2.92,18224
-0.76,0.63,-0.00,0.89,2.45,2.73,18225
-0.75,0.63,0.02,0.03,2.62,2.84,18226
-0.75,0.61,0.05,1.21,1.98,2.57,18227
-0.75,0.62,0.03,1.60,2.02,2.54,18228
-0.75,0.63,0.00,0.63,2.24,2.80,18229
-0.75,0.62,0.01,0.49,2.21,2.58,18230
-0.76,0.63,0.02,0.27,2.13,2.62,18231
-0.75,0.62,0.04,0.61,2.36,2.82,18232
-0.75,0.62,0.04,1.09,2.36,2.49,18233
-0.76,0.62,0.01,1.06,2.35,2.64,18234
-0.76,0.63,0.00,0.23,2.40,2.69,18235
-0.75,0.62,0.02,0.17,2.14,2.76,18236
-0.76,0.62,0.02,0.56,1.95,2.67,18237
-0.74,0.61,0.03,0.76,2.58,2.60,18238
-0.76,0.61,0.03,1.65,2.34,2.40,18239
-0.77,0.64,-0.04,0.91,1.94,2.59,18240
-0.77,0.63,-0.03,-1.02,1.36,2.77,18241
-0.75,0.61,0.04,-0.77,1.18,2.65,18242
-0.75,0.61,0.03,0.57,0.95,2.71,18243
-0.77,0.63,-0.02,-0.20,0.67,2.82,18244
-0.76,0.63,-0.02,-1.31,0.27,2.87,18245
-0.76,0.62,0.03,-1.39,0.11,2.60,18246
-0.75,0.62,0.03,-0.78,0.06,2.72,18247
