20:49:49
X(G),Y(G),Z(G),X(A),Y(A),Z(A),T(ms)
0.12,-0.12,1.00,-1.30,0.26,2.73,11334
0.12,-0.13,0.98,-1.02,0.00,2.61,11335
0.11,-0.13,0.98,-1.13,0.16,2.56,11336
0.12,-0.12,0.98,-1.14,0.19,2.74,11337
0.12,-0.13,0.98,-1.08,0.15,2.50,11338
0.11,-0.12,0.98,-1.19,0.15,2.62,11339
0.11,-0.13,0.99,-1.14,-0.12,2.61,11340
0.11,-0.13,0.99,-0.86,-0.18,2.72,11341
0.10,-0.13,0.98,-0.84,-0.19,2.63,11342
0.12,-0.12,0.98,-1.08,0.01,2.54,11343
0.11,-0.13,0.98,-1.14,0.03,2.74,11344
0.11,-0.13,0.99,-1.04,0.04,2.67,11345
0.11,-0.13,0.98,-1.01,0.25,2.90,11346
0.11,-0.12,0.97,-1.24,0.34,2.84,11347
0.11,-0.13,0.97,-0.97,0.04,2.65,11348
0.11,-0.12,0.98,-1.11,-0.21,2.67,11349
0.11,-0.12,0.98,-0.97,-0.02,2.68,11350
0.12,-0.12,0.97,-1.05,0.27,2.57,11351
0.12,-0.12,0.96,-1.20,0.27,2.74,11352
0.11,-0.11,0.95,-1.43,0.56,2.83,11353
0.12,-0.12,0.97,-1.30,0.42,2.80,11354
0.12,-0.12,0.97,-1.21,0.24,2.64,11355
0.12,-0.12,0.97,-1.05,0.22,2.80,11356
0.12,-0.12,0.98,-0.91,-0.16,2.62,11357
0.12,-0.12,0.98,-0.92,-0.09,2.59,11358
0.12,-0.11,0.97,-1.44,0.78,2.85,11359
0.12,-0.12,0.99,-1.21,0.18,2.61,11360
0.12,-0.13,0.99,-0.73,-0.59,2.52,11361
0.11,-0.13,0.99,-0.64,-0.37,2.41,11362
0.12,-0.12,0.96,-0.95,0.09,2.55,11363
0.12,-0.11,0.97,-1.44,0.41,2.72,11364
0.11,-0.13,0.98,-1.14,0.00,2.50,11365
0.11,-0.13,0.99,-0.89,-0.31,2.50,11366
0.11,-0.13,0.97,-0.95,-0.02,2.75,11367
0.11,-0.12,0.98,-1.13,0.02,2.69,11368
0.12,-0.13,0.98,-1.02,0.01,2.58,11369
0.11,-0.12,0.96,-1.38,0.64,2.66,11370
0.11,-0.12,0.98,-1.31,0.38,2.63,11371
0.11,-0.13,0.98,-1.05,0.03,2.75,11372
0.11,-0.13,0.99,-0.81,-0.24,2.61,11373
0.11,-0.13,0.98,-0.92,-0.23,2.76,11374
0.11,-0.13,0.98,-0.92,0.02,2.68,11375
0.11,-0.12,0.98,-1.06,0.11,2.45,11376
0.12,-0.12,0.99,-0.77,0.00,2.64,11377
0.12,-0.13,0.98,-0.92,-0.24,2.49,11378
0.11,-0.12,0.99,-1.03,-0.12,2.62,11379
0.10,-0.13,0.98,-0.97,-0.14,2.73,11380
0.11,-0.11,0.99,-1.07,-0.19,2.40,11381
0.12,-0.13,0.98,-1.02,-0.43,2.48,11382
0.11,-0.12,0.97,-1.41,0.29,2.82,11383
0.11,-0.12,0.97,-1.29,0.47,2.98,11384
0.12,-0.12,0.98,-1.10,-0.03,2.74,11385
0.11,-0.13,0.97,-0.85,-0.08,2.60,11386
0.12,-0.12,0.98,-1.16,-0.06,2.65,11387
0.12,-0.12,0.97,-1.10,0.08,2.78,11388
0.12,-0.13,0.98,-0.95,-0.17,2.64,11389
0.11,-0.12,0.97,-1.11,0.20,2.60,11390
0.11,-0.13,0.98,-1.15,0.21,2.59,11391
0.12,-0.13,0.97,-0.92,-0.11,2.47,11392
0.12,-0.11,0.97,-1.41,0.53,2.87,11393
0.11,-0.12,0.97,-1.37,0.66,2.59,11394
0.11,-0.13,1.00,-0.83,-0.33,2.41,11395
0.11,-0.12,0.99,-1.01,0.34,2.61,11396
0.11,-0.12,0.97,-1.21,0.42,2.62,11397
0.12,-0.12,0.99,-1.01,-0.16,2.56,11398
0.12,-0.12,0.98,-1.11,-0.06,2.60,11399
0.11,-0.12,0.98,-1.28,0.40,2.71,11400
0.11,-0.12,0.97,-1.21,0.21,2.60,11401
0.11,-0.12,0.98,-1.24,0.21,2.51,11402
0.12,-0.12,0.98,-1.27,0.44,2.84,11403
0.11,-0.12,0.97,-1.31,0.60,3.01,11404
0.12,-0.12,0.99,-1.14,0.25,2.57,11405
0.12,-0.12,0.99,-1.09,-0.20,2.62,11406
0.11,-0.13,0.98,-0.89,0.22,2.76,11407
0.12,-0.11,0.98,-1.32,0.67,2.84,11408
0.10,-0.13,0.98,-1.00,0.23,2.82,11409
0.12,-0.12,1.00,-0.92,-0.08,2.51,11410
0.11,-0.13,0.98,-0.95,-0.05,2.80,11411
0.11,-0.11,0.96,-1.36,0.52,2.92,11412
0.11,-0.12,0.97,-1.26,0.40,2.83,11413
0.12,-0.12,0.97,-1.33,0.31,2.88,11414
0.11,-0.12,0.97,-1.30,0.35,2.70,11415
0.12,-0.12,0.96,-1.40,0.77,3.01,11416
0.11,-0.12,0.97,-1.43,0.92,2.93,11417
0.11,-0.12,0.96,-1.63,0.67,2.81,11418
0.11,-0.12,0.98,-1.27,-0.15,2.78,11419
0.13,-0.12,0.97,-0.98,-0.08,2.65,11420
0.12,-0.11,0.96,-1.56,0.82,2.94,11421
0.11,-0.12,0.98,-1.34,0.39,2.82,11422
0.13,-0.11,0.98,-1.06,0.15,2.47,11423
0.11,-0.12,0.96,-1.44,0.69,2.76,11424
0.13,-0.11,0.97,-1.50,0.85,2.94,11425
0.11,-0.12,0.98,-1.08,0.13,2.69,11426
0.12,-0.12,0.98,-1.07,-0.10,2.66,11427
0.11,-0.13,0.98,-1.02,0.11,2.69,11428
0.11,-0.12,0.96,-1.32,0.44,2.68,11429
0.11,-0.13,0.98,-1.14,0.19,2.67,11430
0.11,-0.12,0.98,-1.28,0.25,2.76,11431
0.12,-0.13,0.98,-0.98,0.11,2.98,11432
