19:55:10
X(G),Y(G),Z(G),X(A),Y(A),Z(A),T(ms)
-0.52,-0.82,-0.06,19.44,-19.27,-34.64,107137
-0.51,-0.84,-0.12,18.50,-18.47,-31.84,107138
-0.47,-0.86,-0.11,15.95,-16.74,-34.65,107139
-0.55,-0.89,-0.05,16.41,-17.85,-35.02,107140
-0.52,-0.81,-0.08,16.84,-18.04,-31.55,107141
-0.45,-0.91,-0.07,16.31,-17.25,-33.08,107142
-0.50,-0.91,-0.04,17.53,-18.21,-36.15,107143
-0.52,-0.87,-0.07,18.46,-18.53,-34.36,107144
-0.47,-0.87,-0.06,17.76,-18.30,-33.61,107145
-0.46,-0.88,-0.05,17.00,-18.31,-36.62,107146
-0.53,-0.87,-0.05,18.88,-18.95,-34.00,107147
-0.49,-0.81,-0.09,17.27,-18.07,-29.92,107148
-0.44,-0.86,-0.07,15.82,-16.68,-31.31,107149
-0.46,-0.88,-0.03,15.79,-17.62,-33.01,107150
-0.53,-0.85,-0.04,17.41,-18.24,-29.84,107151
-0.45,-0.89,-0.03,16.34,-17.84,-31.36,107152
-0.45,-0.93,-0.01,16.87,-18.63,-34.21,107153
-0.51,-0.87,-0.07,18.01,-19.04,-31.67,107154
-0.47,-0.90,-0.06,16.89,-18.63,-30.88,107155
-0.44,-0.94,-0.01,16.33,-19.01,-33.89,107156
-0.47,-0.95,0.00,19.54,-20.72,-32.86,107157
-0.47,-0.85,-0.07,18.10,-20.64,-31.86,107158
-0.40,-0.92,-0.04,15.48,-19.12,-35.83,107159
-0.47,-0.92,-0.01,16.98,-20.14,-35.72,107160
-0.48,-0.88,-0.03,18.59,-20.54,-32.36,107161
-0.43,-0.89,-0.06,15.81,-19.50,-34.12,107162
-0.42,-0.94,0.01,16.04,-20.42,-36.67,107163
-0.50,-0.89,-0.02,18.68,-21.20,-32.31,107164
-0.43,-0.87,-0.05,16.20,-20.25,-31.15,107165
-0.42,-0.90,-0.00,14.15,-19.11,-33.30,107166
-0.46,-0.90,0.02,16.11,-19.71,-30.94,107167
-0.45,-0.85,-0.02,15.96,-19.88,-27.68,107168
-0.34,-0.91,0.02,14.68,-20.31,-31.96,107169
-0.44,-0.95,0.05,17.06,-21.82,-33.79,107170
-0.45,-0.88,-0.02,18.49,-21.59,-30.19,107171
-0.38,-0.92,-0.03,15.58,-19.82,-30.91,107172
-0.36,-0.94,0.02,13.55,-19.85,-35.02,107173
-0.45,-0.99,0.04,17.45,-21.53,-32.54,107174
-0.40,-0.91,-0.00,16.66,-21.87,-32.23,107175
-0.34,-0.96,0.03,15.33,-21.57,-36.29,107176
-0.39,-0.92,0.05,16.96,-22.68,-36.38,107177
-0.44,-0.87,0.01,18.07,-22.62,-32.46,107178
-0.35,-0.91,-0.01,14.57,-20.92,-35.36,107179
-0.38,-0.94,0.07,14.94,-21.41,-35.68,107180
-0.42,-0.89,0.01,16.75,-21.70,-31.14,107181
-0.36,-0.92,0.03,14.55,-20.47,-30.90,107182
-0.36,-0.96,0.05,13.16,-21.11,-35.30,107183
-0.39,-0.98,0.09,17.03,-22.82,-33.42,107184
-0.40,-0.89,-0.01,16.56,-22.43,-30.89,107185
-0.32,-0.91,0.03,13.37,-20.82,-33.18,107186
-0.37,-0.95,0.06,14.03,-21.61,-33.75,107187
-0.35,-0.90,0.03,15.04,-20.82,-31.02,107188
-0.35,-0.95,0.05,14.31,-21.06,-32.09,107189
-0.32,-0.95,0.08,14.27,-21.95,-36.20,107190
-0.40,-0.93,0.04,17.07,-22.41,-32.01,107191
-0.31,-0.86,0.02,14.24,-19.95,-30.42,107192
-0.35,-0.97,0.08,13.23,-20.13,-31.94,107193
-0.33,-0.97,0.11,15.06,-22.16,-34.27,107194
-0.39,-0.93,0.07,17.16,-24.11,-31.50,107195
-0.29,-0.94,0.05,15.20,-23.39,-34.27,107196
-0.35,-0.98,0.09,15.59,-23.83,-34.85,107197
-0.34,-0.92,0.04,15.72,-22.73,-32.26,107198
-0.34,-0.95,0.08,14.23,-22.75,-31.04,107199
-0.29,-0.96,0.12,13.32,-23.37,-35.29,107200
-0.37,-0.99,0.11,17.11,-25.17,-32.63,107201
-0.30,-0.89,0.02,14.61,-23.25,-32.10,107202
-0.29,-0.97,0.09,12.17,-22.37,-33.83,107203
-0.32,-0.97,0.12,13.87,-23.43,-35.71,107204
-0.36,-0.92,0.09,16.29,-23.88,-31.65,107205
-0.27,-0.93,0.05,13.14,-22.60,-33.16,107206
-0.28,-0.96,0.11,12.82,-22.81,-34.46,107207
-0.34,-0.94,0.09,15.18,-22.84,-31.46,107208
-0.30,-0.88,0.07,13.21,-22.09,-29.11,107209
-0.26,-0.96,0.12,11.24,-22.27,-32.47,107210
-0.29,-0.96,0.14,13.49,-23.29,-32.19,107211
-0.32,-0.93,0.09,14.33,-23.26,-29.01,107212
-0.24,-0.94,0.11,12.30,-22.59,-31.32,107213
-0.28,-1.02,0.15,13.85,-24.49,-32.96,107214
-0.27,-0.96,0.11,16.24,-24.87,-30.41,107215
-0.25,-0.98,0.10,14.04,-24.82,-30.85,107216
-0.21,-0.97,0.11,12.21,-24.58,-35.39,107217
-0.29,-0.99,0.13,14.80,-25.84,-33.52,107218
-0.25,-0.92,0.08,13.67,-24.33,-31.49,107219
-0.21,-0.98,0.14,11.30,-24.27,-34.45,107220
-0.25,-0.99,0.18,14.43,-26.08,-35.92,107221
-0.30,-0.93,0.11,16.59,-26.30,-32.30,107222
-0.20,-0.93,0.07,11.84,-23.84,-33.71,107223
-0.22,-0.99,0.15,10.93,-23.32,-34.52,107224
-0.27,-0.97,0.16,14.30,-24.17,-30.94,107225
-0.21,-0.94,0.11,11.30,-23.85,-30.83,107226
-0.20,-0.98,0.15,9.42,-22.89,-33.79,107227
-0.23,-0.96,0.17,12.20,-23.63,-30.81,107228
-0.25,-0.92,0.10,12.53,-22.14,-27.31,107229
-0.19,-0.94,0.12,7.18,-20.66,-30.42,107230
-0.21,-1.03,0.21,9.08,-22.38,-32.70,107231
-0.22,-1.01,0.18,14.05,-24.36,-30.50,107232
-0.16,-0.97,0.13,11.40,-24.11,-32.86,107233
-0.21,-0.98,0.18,11.01,-24.82,-34.80,107234
-0.22,-0.98,0.17,13.83,-26.03,-32.65,107235
-0.20,-0.90,0.12,12.83,-24.33,-30.83,107236
-0.16,-0.93,0.17,9.53,-24.14,-33.19,107237
-0.25,-0.99,0.23,13.05,-26.47,-32.05,107238
-0.17,-0.98,0.14,14.31,-26.62,-31.44,107239
-0.16,-0.96,0.13,11.45,-25.30,-32.17,107240
-0.15,-0.97,0.19,11.04,-25.75,-33.53,107241
-0.22,-0.97,0.20,15.02,-27.32,-31.10,107242
-0.13,-0.92,0.11,11.30,-26.26,-32.40,107243
-0.12,-1.00,0.17,9.59,-24.94,-34.51,107244
-0.16,-1.00,0.19,11.11,-25.78,-34.25,107245
-0.19,-0.94,0.14,12.35,-24.98,-31.23,107246
-0.11,-0.96,0.14,8.45,-23.36,-32.04,107247
-0.15,-1.04,0.21,10.16,-23.61,-31.44,107248
-0.14,-1.00,0.18,12.40,-23.83,-29.25,107249
-0.15,-0.95,0.16,10.12,-23.81,-29.13,107250
-0.12,-0.99,0.20,9.03,-24.33,-30.70,107251
-0.12,-0.99,0.22,11.62,-25.30,-30.75,107252
-0.20,-0.91,0.17,11.51,-25.48,-29.13,107253
-0.10,-0.95,0.20,9.36,-25.58,-31.17,107254
-0.17,-1.03,0.24,11.83,-27.90,-31.78,107255
-0.08,-1.01,0.16,13.17,-26.91,-30.91,107256
-0.14,-0.95,0.17,11.40,-26.33,-28.94,107257
-0.09,-0.96,0.21,9.08,-26.34,-32.08,107258
-0.14,-1.03,0.26,13.22,-28.83,-31.30,107259
-0.11,-0.95,0.18,12.92,-28.92,-31.61,107260
-0.06,-0.98,0.20,11.33,-29.23,-33.46,107261
-0.09,-0.98,0.20,11.17,-28.85,-35.34,107262
-0.14,-0.97,0.18,13.30,-27.21,-30.00,107263
-0.04,-0.96,0.15,9.21,-25.36,-31.04,107264
-0.09,-0.98,0.24,9.01,-26.57,-32.30,107265
-0.10,-0.99,0.22,11.95,-27.04,-31.00,107266
-0.07,-0.90,0.17,10.30,-26.31,-28.88,107267
-0.09,-0.95,0.22,7.80,-25.55,-30.32,107268
-0.08,-0.97,0.24,9.43,-26.51,-30.21,107269
-0.08,-0.97,0.20,11.13,-25.52,-28.12,107270
-0.04,-0.96,0.21,8.31,-25.33,-29.83,107271
-0.05,-1.04,0.28,10.17,-27.42,-30.90,107272
-0.06,-0.99,0.21,12.46,-28.39,-30.68,107273
-0.05,-0.95,0.18,9.93,-27.20,-29.14,107274
-0.03,-0.96,0.22,8.37,-26.18,-30.59,107275
-0.05,-1.02,0.27,10.22,-28.61,-31.82,107276
-0.04,-0.98,0.21,10.51,-28.79,-32.31,107277
-0.03,-0.98,0.23,9.21,-28.98,-33.29,107278
-0.02,-1.00,0.26,10.77,-29.59,-33.82,107279
-0.04,-0.98,0.24,12.74,-30.67,-32.66,107280
-0.05,-0.92,0.21,9.69,-30.15,-33.09,107281
0.01,-0.98,0.27,9.16,-31.13,-34.55,107282
-0.04,-0.96,0.25,12.37,-31.14,-32.81,107283
-0.05,-0.90,0.19,11.90,-29.58,-29.36,107284
-0.00,-0.96,0.20,9.07,-27.20,-28.72,107285
0.01,-1.01,0.27,10.08,-28.14,-28.49,107286
-0.03,-0.98,0.23,12.17,-27.78,-26.81,107287
-0.01,-0.90,0.21,7.95,-28.40,-28.03,107288
0.01,-0.99,0.26,7.30,-28.74,-30.67,107289
0.01,-0.97,0.26,9.84,-29.72,-30.69,107290
-0.02,-0.93,0.21,10.29,-28.15,-28.58,107291
0.02,-0.94,0.24,7.40,-27.24,-29.78,107292
0.00,-1.02,0.29,10.23,-28.85,-29.88,107293
0.02,-1.00,0.22,11.46,-28.52,-29.10,107294
0.04,-0.95,0.20,7.98,-27.84,-29.40,107295
0.01,-0.95,0.27,7.09,-28.33,-30.44,107296
0.04,-1.01,0.30,10.79,-30.44,-29.80,107297
0.01,-0.93,0.22,9.59,-30.14,-30.33,107298
0.06,-0.95,0.24,7.19,-30.04,-31.24,107299
0.04,-0.99,0.29,9.27,-30.21,-30.76,107300
0.05,-0.95,0.23,9.51,-30.33,-30.09,107301
0.05,-0.94,0.23,7.02,-29.18,-29.66,107302
0.06,-0.94,0.28,6.32,-30.47,-30.57,107303
0.05,-1.00,0.31,10.22,-31.17,-30.57,107304
0.03,-0.93,0.22,9.49,-30.30,-29.56,107305
0.09,-0.99,0.23,7.30,-28.58,-29.12,107306
0.09,-0.97,0.26,7.74,-28.28,-28.75,107307
0.09,-0.98,0.25,8.56,-27.88,-28.20,107308
0.04,-0.92,0.24,6.34,-27.96,-27.92,107309
0.10,-0.96,0.28,5.89,-29.16,-29.53,107310
0.07,-0.98,0.30,9.20,-30.32,-29.48,107311
0.08,-0.94,0.22,9.36,-28.61,-27.63,107312
0.09,-0.95,0.24,7.22,-27.57,-26.72,107313
0.11,-0.98,0.31,7.26,-29.26,-28.14,107314
0.10,-1.01,0.28,9.96,-30.42,-28.33,107315
0.06,-0.91,0.24,7.98,-30.87,-28.07,107316
0.13,-0.96,0.26,6.18,-30.81,-29.90,107317
0.08,-0.98,0.29,8.53,-31.52,-29.50,107318
0.11,-0.94,0.24,9.72,-30.05,-27.59,107319
0.13,-0.95,0.26,7.05,-30.46,-28.33,107320
0.17,-0.99,0.29,5.97,-31.83,-31.78,107321
0.10,-0.99,0.30,10.32,-33.46,-30.39,107322
0.15,-0.90,0.21,7.79,-31.59,-30.26,107323
0.15,-0.95,0.27,6.09,-30.36,-29.97,107324
0.15,-1.00,0.28,7.57,-30.09,-29.15,107325
0.11,-0.97,0.27,9.78,-30.14,-26.89,107326
0.19,-0.95,0.24,4.82,-30.05,-29.13,107327
0.17,-0.99,0.35,6.72,-31.75,-29.26,107328
0.13,-0.97,0.29,9.40,-32.74,-29.02,107329
0.13,-0.89,0.22,7.27,-31.08,-28.45,107330
0.16,-0.94,0.27,5.79,-30.15,-27.70,107331
0.18,-0.96,0.33,8.85,-31.75,-27.32,107332
0.14,-0.94,0.27,10.02,-32.68,-27.51,107333
0.17,-0.90,0.22,5.22,-31.35,-28.59,107334
0.15,-0.95,0.30,6.44,-31.74,-27.48,107335
0.21,-0.95,0.26,6.37,-31.08,-29.34,107336
0.16,-0.93,0.26,6.27,-30.27,-27.27,107337
0.18,-0.98,0.27,5.05,-29.65,-27.54,107338
0.20,-1.02,0.33,6.69,-32.68,-29.22,107339
0.23,-0.98,0.25,7.33,-32.04,-29.62,107340
0.16,-0.86,0.25,6.59,-31.08,-26.55,107341
0.21,-0.94,0.29,5.97,-30.62,-27.10,107342
0.19,-0.97,0.33,6.72,-33.13,-29.57,107343
0.19,-0.95,0.27,7.94,-33.13,-28.39,107344
0.24,-0.92,0.25,6.63,-32.36,-27.80,107345
0.21,-0.95,0.29,6.87,-33.26,-28.01,107346
0.19,-0.94,0.26,8.77,-31.23,-26.01,107347
0.17,-0.87,0.25,6.40,-31.36,-23.93,107348
0.26,-0.93,0.28,3.57,-30.55,-27.22,107349
0.19,-0.98,0.35,7.96,-33.45,-26.78,107350
0.23,-0.94,0.24,9.20,-31.65,-25.13,107351
0.24,-0.93,0.25,4.48,-31.71,-26.27,107352
0.25,-0.98,0.30,4.24,-32.42,-27.81,107353
0.21,-0.95,0.31,8.63,-33.13,-26.78,107354
0.24,-0.91,0.24,5.80,-33.55,-28.07,107355
0.25,-0.91,0.29,3.69,-33.25,-29.81,107356
0.25,-0.97,0.32,7.76,-34.04,-27.72,107357
0.22,-0.90,0.24,7.42,-31.78,-26.65,107358
0.25,-0.92,0.26,3.60,-32.09,-26.48,107359
0.28,-0.96,0.33,5.54,-32.45,-26.84,107360
0.26,-0.94,0.33,8.11,-35.57,-27.27,107361
0.25,-0.89,0.24,5.36,-34.31,-27.86,107362
0.24,-0.92,0.28,4.56,-33.78,-27.50,107363
0.31,-0.96,0.30,6.96,-33.91,-27.10,107364
0.27,-0.91,0.29,6.69,-35.21,-27.72,107365
0.24,-0.88,0.28,3.90,-34.64,-27.63,107366
0.27,-0.87,0.29,2.63,-35.68,-28.72,107367
0.28,-0.91,0.28,6.24,-34.65,-27.78,107368
0.25,-0.87,0.22,4.56,-31.75,-25.73,107369
0.30,-0.92,0.27,2.03,-30.83,-25.50,107370
0.30,-0.96,0.32,2.85,-32.78,-27.98,107371
0.29,-0.96,0.31,7.40,-33.80,-26.93,107372
0.26,-0.86,0.25,4.92,-33.23,-25.91,107373
0.30,-0.89,0.27,4.27,-32.99,-26.11,107374
0.27,-0.92,0.31,6.64,-33.31,-25.43,107375
0.29,-0.89,0.26,6.24,-31.65,-24.47,107376
0.32,-0.93,0.27,4.08,-31.65,-24.75,107377
0.37,-0.95,0.30,4.43,-33.68,-25.63,107378
0.32,-0.93,0.30,8.02,-34.57,-24.60,107379
0.29,-0.83,0.23,3.86,-34.52,-24.88,107380
0.34,-0.93,0.28,3.47,-34.16,-25.86,107381
0.33,-0.95,0.30,5.28,-36.04,-27.49,107382
0.36,-0.93,0.27,7.59,-34.93,-26.48,107383
0.34,-0.91,0.24,3.59,-35.08,-26.22,107384
0.33,-0.92,0.30,4.01,-35.96,-27.33,107385
0.33,-0.90,0.29,6.07,-36.74,-27.01,107386
0.31,-0.82,0.24,4.63,-35.10,-25.98,107387
0.31,-0.86,0.28,3.40,-35.26,-25.43,107388
0.37,-0.95,0.31,6.18,-34.61,-25.90,107389
0.33,-0.92,0.26,7.76,-33.79,-23.75,107390
0.40,-0.89,0.22,3.02,-33.46,-24.56,107391
0.34,-0.93,0.31,4.31,-34.16,-24.57,107392
0.37,-0.92,0.28,6.34,-34.41,-24.25,107393
0.35,-0.84,0.24,5.53,-34.01,-23.20,107394
0.39,-0.90,0.26,2.01,-34.51,-25.20,107395
0.40,-0.95,0.32,5.23,-36.17,-25.43,107396
0.39,-0.92,0.25,6.57,-35.91,-25.45,107397
0.35,-0.81,0.21,2.66,-34.87,-24.85,107398
0.35,-0.86,0.26,1.76,-34.46,-24.06,107399
0.39,-0.87,0.27,3.85,-33.69,-24.23,107400
0.37,-0.88,0.24,4.19,-32.74,-22.98,107401
0.42,-0.93,0.26,1.89,-32.95,-23.70,107402
0.40,-0.95,0.32,4.47,-35.62,-24.41,107403
0.42,-0.91,0.25,5.15,-35.33,-25.22,107404
0.35,-0.80,0.23,2.52,-34.77,-24.19,107405
0.44,-0.91,0.27,2.11,-34.59,-24.48,107406
0.40,-0.91,0.31,4.47,-37.23,-25.52,107407
0.40,-0.88,0.25,5.31,-36.89,-24.88,107408
0.41,-0.85,0.23,3.21,-35.46,-23.75,107409
0.46,-0.90,0.24,2.79,-34.69,-24.04,107410
0.43,-0.87,0.25,4.13,-33.59,-22.94,107411
0.37,-0.79,0.24,2.61,-34.72,-21.66,107412
0.46,-0.91,0.27,1.95,-35.44,-24.08,107413
0.43,-0.93,0.30,3.72,-38.76,-26.16,107414
0.45,-0.88,0.22,5.79,-36.51,-24.60,107415
0.42,-0.83,0.21,1.60,-36.68,-24.34,107416
0.43,-0.86,0.28,2.50,-36.16,-25.09,107417
0.42,-0.86,0.28,5.47,-37.31,-24.32,107418
0.39,-0.80,0.22,4.95,-35.61,-22.59,107419
0.41,-0.83,0.27,3.52,-35.71,-21.85,107420
0.49,-0.94,0.27,5.15,-35.72,-22.86,107421
0.49,-0.90,0.23,6.91,-34.56,-21.53,107422
0.48,-0.88,0.22,3.15,-35.04,-21.57,107423
0.46,-0.89,0.26,2.96,-36.20,-23.17,107424
0.45,-0.86,0.28,5.79,-38.46,-23.67,107425
0.43,-0.80,0.20,5.66,-36.23,-21.98,107426
0.48,-0.85,0.22,2.22,-35.81,-22.43,107427
0.51,-0.89,0.24,2.43,-35.78,-23.48,107428
0.45,-0.86,0.25,4.39,-37.08,-22.76,107429
0.46,-0.81,0.23,1.72,-37.20,-23.08,107430
0.46,-0.84,0.25,1.16,-38.66,-24.47,107431
0.46,-0.86,0.24,4.63,-36.76,-23.64,107432
0.47,-0.81,0.18,4.54,-35.07,-21.46,107433
0.52,-0.89,0.22,1.93,-35.26,-22.55,107434
0.49,-0.90,0.29,3.41,-38.00,-23.11,107435
0.50,-0.90,0.23,6.29,-37.82,-22.85,107436
0.44,-0.76,0.19,2.91,-37.23,-21.83,107437
0.50,-0.83,0.23,3.52,-36.29,-20.67,107438
0.49,-0.86,0.24,6.52,-35.65,-19.85,107439
0.53,-0.86,0.22,5.92,-35.28,-19.91,107440
0.54,-0.87,0.21,1.93,-36.80,-21.57,107441
0.52,-0.88,0.27,3.21,-40.52,-23.11,107442
0.52,-0.83,0.20,5.49,-39.23,-23.39,107443
0.43,-0.72,0.16,1.92,-38.19,-21.85,107444
0.52,-0.84,0.19,1.99,-35.39,-20.94,107445
0.52,-0.86,0.24,3.11,-38.12,-22.24,107446
0.55,-0.88,0.22,4.79,-37.88,-22.27,107447
0.51,-0.81,0.19,1.70,-39.04,-21.74,107448
0.52,-0.82,0.21,2.68,-37.83,-21.62,107449
0.52,-0.80,0.19,2.55,-37.29,-21.89,107450
0.47,-0.75,0.18,2.19,-35.23,-20.22,107451
0.50,-0.80,0.23,0.46,-35.82,-20.15,107452
0.59,-0.93,0.26,3.82,-37.11,-21.49,107453
0.55,-0.87,0.20,5.40,-36.95,-20.53,107454
0.53,-0.81,0.19,0.63,-38.36,-20.60,107455
0.55,-0.85,0.21,0.96,-38.29,-21.57,107456
0.56,-0.85,0.24,3.34,-38.69,-21.34,107457
0.52,-0.80,0.19,4.35,-36.71,-19.69,107458
0.61,-0.85,0.19,0.82,-37.79,-20.77,107459
0.57,-0.88,0.23,3.22,-39.67,-21.37,107460
0.60,-0.85,0.17,4.92,-38.29,-20.85,107461
0.53,-0.76,0.18,2.15,-38.85,-20.15,107462
0.56,-0.80,0.19,1.38,-39.89,-21.16,107463
0.53,-0.81,0.21,4.94,-40.44,-20.96,107464
0.55,-0.77,0.12,3.80,-37.36,-19.52,107465
0.59,-0.82,0.16,1.52,-36.78,-19.43,107466
0.57,-0.83,0.22,1.69,-39.13,-20.40,107467
0.57,-0.82,0.20,5.37,-38.68,-20.02,107468
0.51,-0.75,0.15,2.24,-38.85,-19.69,107469
0.59,-0.81,0.18,2.79,-37.10,-19.29,107470
0.58,-0.83,0.18,4.73,-36.10,-17.85,107471
0.61,-0.82,0.14,4.38,-33.00,-16.56,107472
0.61,-0.82,0.18,0.04,-35.96,-18.06,107473
0.64,-0.87,0.19,0.04,-40.42,-21.08,107474
0.55,-0.81,0.20,3.36,-40.98,-20.94,107475
0.53,-0.69,0.12,0.24,-40.74,-20.29,107476
0.61,-0.81,0.16,2.02,-38.82,-20.12,107477
0.59,-0.83,0.18,2.91,-39.75,-19.89,107478
0.62,-0.81,0.17,4.09,-37.72,-18.65,107479
0.61,-0.79,0.16,-1.25,-41.10,-19.95,107480
0.59,-0.82,0.21,2.80,-41.53,-20.24,107481
0.59,-0.80,0.17,4.71,-41.87,-19.02,107482
0.57,-0.73,0.11,2.57,-38.93,-18.33,107483
0.56,-0.76,0.16,1.34,-39.07,-18.21,107484
0.63,-0.84,0.17,4.53,-38.63,-17.82,107485
0.64,-0.81,0.15,4.48,-38.43,-17.63,107486
0.66,-0.79,0.13,-0.69,-40.65,-19.49,107487
0.57,-0.80,0.16,0.40,-43.16,-20.25,107488
0.63,-0.78,0.11,2.11,-41.58,-19.90,107489
0.61,-0.74,0.10,1.49,-37.76,-17.96,107490
0.67,-0.83,0.11,0.40,-35.52,-16.99,107491
0.65,-0.84,0.17,2.31,-36.84,-16.81,107492
0.68,-0.82,0.13,0.77,-37.58,-17.72,107493
0.58,-0.72,0.12,-0.89,-38.96,-17.76,107494
0.59,-0.76,0.15,-0.87,-42.43,-18.91,107495
0.59,-0.76,0.13,1.79,-41.59,-18.91,107496
0.56,-0.69,0.10,-0.19,-39.55,-17.57,107497
0.65,-0.77,0.12,0.08,-37.97,-17.40,107498
0.61,-0.80,0.18,0.83,-43.13,-18.51,107499
0.68,-0.81,0.12,3.67,-40.29,-18.27,107500
0.57,-0.69,0.08,-1.99,-43.05,-18.33,107501
0.64,-0.76,0.11,-0.95,-40.77,-18.43,107502
0.60,-0.75,0.13,-0.12,-42.78,-18.01,107503
0.67,-0.77,0.10,1.31,-38.25,-16.41,107504
0.61,-0.75,0.11,-3.05,-42.18,-17.69,107505
0.69,-0.82,0.12,1.07,-41.57,-18.36,107506
0.62,-0.74,0.10,0.48,-41.86,-17.48,107507
0.63,-0.72,0.08,-1.25,-39.40,-16.99,107508
0.63,-0.75,0.12,-1.58,-39.95,-16.84,107509
0.67,-0.82,0.10,3.66,-37.97,-15.61,107510
0.70,-0.77,0.08,2.04,-34.32,-14.00,107511
0.73,-0.83,0.11,-1.40,-37.01,-14.83,107512
0.67,-0.82,0.12,0.97,-39.16,-15.32,107513
0.71,-0.81,0.10,2.11,-39.49,-15.61,107514
0.62,-0.69,0.07,-3.05,-41.18,-16.74,107515
0.66,-0.77,0.10,-0.81,-41.97,-16.98,107516
0.65,-0.76,0.11,1.98,-42.10,-16.01,107517
0.68,-0.72,0.06,-0.08,-40.24,-15.71,107518
0.67,-0.74,0.08,-2.27,-41.16,-15.72,107519
0.66,-0.76,0.10,-1.40,-45.36,-17.40,107520
0.66,-0.74,0.08,1.09,-44.94,-17.12,107521
0.59,-0.64,0.03,-2.02,-44.50,-16.62,107522
0.64,-0.73,0.08,0.92,-43.19,-15.88,107523
0.70,-0.78,0.04,1.49,-43.83,-16.42,107524
0.70,-0.74,0.05,2.44,-40.92,-14.50,107525
0.70,-0.75,0.04,-1.47,-42.52,-14.67,107526
0.73,-0.81,0.08,2.03,-44.06,-15.75,107527
0.70,-0.75,0.03,2.73,-44.09,-14.85,107528
0.65,-0.68,0.02,1.44,-41.53,-13.70,107529
0.68,-0.71,0.02,-0.88,-41.36,-14.04,107530
0.67,-0.75,0.04,1.29,-40.79,-14.33,107531
0.71,-0.74,0.01,1.87,-37.91,-13.01,107532
0.73,-0.77,0.02,-3.56,-40.05,-14.10,107533
0.71,-0.78,0.04,-2.59,-41.02,-14.92,107534
0.73,-0.76,0.02,-1.35,-40.10,-14.14,107535
0.66,-0.67,-0.01,-4.36,-39.88,-13.90,107536
0.76,-0.79,0.02,-4.08,-38.70,-13.71,107537
0.69,-0.78,0.06,-1.17,-41.87,-14.18,107538
0.77,-0.77,-0.01,0.56,-38.80,-13.93,107539
0.73,-0.76,0.00,-2.23,-39.04,-13.15,107540
0.77,-0.81,0.03,-1.43,-39.68,-13.18,107541
0.72,-0.77,0.05,0.98,-40.70,-13.54,107542
0.66,-0.68,0.02,-1.05,-42.80,-13.37,107543
0.70,-0.75,0.02,-0.29,-42.52,-13.31,107544
0.73,-0.77,0.01,0.56,-43.99,-13.89,107545
0.72,-0.72,-0.03,2.32,-40.71,-12.95,107546
0.72,-0.72,-0.01,-3.10,-44.67,-13.07,107547
0.72,-0.77,0.00,-1.37,-43.98,-14.33,107548
0.63,-0.70,0.01,-0.69,-47.33,-14.63,107549
0.66,-0.66,-0.04,-0.21,-44.16,-13.64,107550
0.65,-0.65,-0.05,-2.70,-44.61,-13.37,107551
0.70,-0.70,-0.04,-1.21,-40.61,-12.77,107552
0.68,-0.67,-0.05,-1.03,-39.14,-12.02,107553
0.73,-0.73,-0.02,-2.70,-39.07,-12.15,107554
0.68,-0.72,0.00,-3.47,-43.29,-12.95,107555
0.72,-0.73,-0.02,0.44,-42.31,-12.57,107556
0.62,-0.61,-0.05,-3.52,-44.68,-12.94,107557
0.67,-0.67,-0.04,-1.99,-41.58,-12.42,107558
0.66,-0.68,-0.02,-1.29,-41.68,-12.56,107559
0.71,-0.68,-0.03,0.20,-40.16,-12.15,107560
0.76,-0.76,-0.02,-2.44,-43.04,-12.59,107561
0.74,-0.77,-0.03,-0.60,-44.17,-12.47,107562
0.74,-0.74,-0.04,0.89,-44.53,-12.46,107563
0.69,-0.68,-0.06,-1.16,-45.78,-12.53,107564
0.68,-0.70,-0.05,-1.73,-47.16,-12.93,107565
0.71,-0.72,-0.05,1.43,-45.49,-12.53,107566
0.70,-0.67,-0.09,1.60,-42.62,-11.48,107567
0.74,-0.72,-0.07,1.31,-42.66,-11.04,107568
0.72,-0.73,-0.07,0.69,-45.19,-11.88,107569
0.75,-0.72,-0.09,3.08,-42.87,-11.54,107570
0.70,-0.67,-0.11,-2.69,-45.14,-11.56,107571
0.72,-0.71,-0.08,-1.04,-43.51,-11.44,107572
0.71,-0.67,-0.10,-0.92,-42.00,-11.44,107573
0.65,-0.60,-0.13,-1.59,-39.57,-10.09,107574
0.66,-0.65,-0.07,-2.49,-41.04,-10.09,107575
0.72,-0.71,-0.06,0.48,-42.71,-10.98,107576
0.75,-0.70,-0.11,0.75,-41.23,-10.36,107577
0.76,-0.70,-0.11,-2.34,-40.10,-9.34,107578
0.76,-0.75,-0.09,-1.44,-40.78,-9.95,107579
0.80,-0.78,-0.08,0.60,-40.23,-10.20,107580
0.71,-0.65,-0.11,-1.21,-41.88,-9.57,107581
0.79,-0.77,-0.09,-1.01,-42.00,-9.77,107582
0.79,-0.78,-0.08,1.80,-43.36,-10.18,107583
0.84,-0.78,-0.12,4.11,-38.87,-9.00,107584
0.78,-0.72,-0.12,-1.05,-42.29,-8.87,107585
0.80,-0.77,-0.13,-2.45,-43.61,-10.19,107586
0.73,-0.71,-0.10,1.09,-42.87,-9.92,107587
0.76,-0.69,-0.14,-0.03,-43.16,-9.08,107588
0.76,-0.72,-0.13,0.53,-41.94,-8.70,107589
0.79,-0.75,-0.13,0.93,-43.18,-9.53,107590
0.75,-0.71,-0.14,3.22,-40.27,-8.45,107591
