20:00:47
X(G),Y(G),Z(G),X(A),Y(A),Z(A),T(ms)
0.66,-0.90,0.22,8.01,-79.79,-34.20,167560
0.79,-0.93,0.12,9.61,-77.02,-32.27,167561
0.73,-0.79,0.06,1.00,-77.44,-32.35,167562
0.75,-0.89,0.14,1.82,-80.46,-33.35,167563
0.74,-0.91,0.15,6.18,-80.90,-32.76,167564
0.77,-0.85,0.06,5.30,-73.83,-29.78,167565
0.71,-0.82,0.12,-1.42,-79.65,-31.35,167566
0.71,-0.88,0.17,2.72,-84.36,-32.84,167567
0.66,-0.76,0.15,3.10,-85.67,-32.28,167568
0.37,-0.42,0.04,-4.40,-89.02,-32.35,167569
0.51,-0.63,0.11,-2.15,-89.89,-34.21,167570
0.49,-0.63,0.15,2.47,-91.03,-33.98,167571
0.54,-0.56,0.04,2.75,-85.20,-30.40,167572
0.57,-0.65,0.05,-1.33,-86.41,-31.31,167573
0.56,-0.68,0.10,5.21,-88.57,-32.10,167574
0.64,-0.68,0.05,7.80,-84.57,-28.75,167575
0.57,-0.57,0.01,1.44,-82.63,-26.96,167576
0.66,-0.74,0.06,3.11,-81.30,-27.52,167577
0.72,-0.78,0.08,6.81,-79.76,-27.34,167578
0.86,-0.86,0.06,5.19,-76.19,-25.23,167579
0.80,-0.81,0.04,-2.45,-80.89,-26.17,167580
0.73,-0.83,0.10,2.14,-83.14,-26.85,167581
0.78,-0.82,0.03,5.63,-79.78,-25.53,167582
0.73,-0.73,0.00,0.87,-79.20,-24.52,167583
0.77,-0.86,0.01,0.78,-82.67,-25.42,167584
0.83,-0.90,0.03,4.76,-85.36,-26.68,167585
0.85,-0.84,-0.04,4.48,-82.47,-24.68,167586
0.84,-0.84,-0.02,-3.13,-87.02,-25.24,167587
0.84,-0.87,0.03,-2.50,-92.15,-27.54,167588
0.56,-0.56,0.00,0.11,-91.60,-26.18,167589
0.48,-0.45,-0.03,-4.62,-92.08,-24.82,167590
0.65,-0.65,-0.02,-4.68,-90.87,-25.81,167591
0.60,-0.65,-0.01,-2.78,-93.69,-26.44,167592
0.63,-0.61,-0.05,0.06,-88.20,-22.99,167593
0.60,-0.57,-0.04,-6.80,-91.86,-23.93,167594
0.59,-0.63,-0.03,-4.14,-93.97,-24.85,167595
0.61,-0.62,-0.02,1.14,-92.22,-22.99,167596
0.49,-0.42,-0.10,-6.34,-95.11,-23.20,167597
0.52,-0.52,-0.02,-6.24,-96.03,-24.41,167598
0.58,-0.59,-0.04,-0.03,-94.40,-23.46,167599
0.66,-0.55,-0.12,1.37,-87.68,-21.25,167600
0.65,-0.60,-0.11,-5.18,-89.47,-20.38,167601
0.55,-0.61,-0.08,-3.72,-93.60,-20.32,167602
0.56,-0.55,-0.11,-1.15,-92.79,-20.59,167603
0.38,-0.35,-0.11,-9.54,-98.95,-20.51,167604
0.46,-0.46,-0.12,-7.35,-95.92,-20.66,167605
0.47,-0.45,-0.11,-2.95,-96.73,-20.89,167606
0.49,-0.44,-0.14,-0.97,-92.60,-18.66,167607
0.59,-0.54,-0.13,-5.78,-94.73,-18.53,167608
0.57,-0.56,-0.15,-3.28,-93.18,-18.41,167609
0.60,-0.57,-0.16,-0.77,-90.28,-17.22,167610
0.56,-0.51,-0.12,-8.34,-96.15,-17.61,167611
0.47,-0.46,-0.14,-11.17,-99.92,-18.17,167612
0.46,-0.46,-0.15,-6.74,-95.72,-16.72,167613
0.46,-0.40,-0.13,-8.12,-96.09,-16.10,167614
0.44,-0.40,-0.14,-11.06,-100.22,-16.31,167615
0.45,-0.46,-0.17,-6.08,-96.44,-15.51,167616
0.54,-0.52,-0.18,-0.24,-90.70,-14.50,167617
0.65,-0.47,-0.35,4.36,-67.05,-11.30,167618
0.75,-0.47,-0.46,2.70,-35.96,-6.61,167619
0.78,-0.58,-0.42,-1.70,-15.79,-2.51,167620
0.90,-0.73,-0.34,-0.47,-0.48,-1.53,167621
0.79,-0.61,-0.40,-10.51,7.11,-0.47,167622
0.74,-0.61,-0.39,-17.14,13.37,1.26,167623
0.70,-0.62,-0.32,-16.44,21.56,1.53,167624
0.82,-0.63,-0.32,-10.48,40.39,3.24,167625
0.78,-0.59,-0.33,-14.88,53.42,6.56,167626
0.72,-0.67,-0.26,-16.27,55.91,8.14,167627
0.85,-0.79,-0.15,-11.05,57.71,7.03,167628
0.83,-0.63,-0.26,-10.15,69.30,8.63,167629
0.76,-0.61,-0.26,-13.26,77.16,12.56,167630
0.75,-0.72,-0.14,-14.63,74.22,11.44,167631
0.73,-0.67,-0.12,-6.34,80.50,10.41,167632
0.69,-0.58,-0.14,-9.52,80.00,13.14,167633
0.67,-0.63,-0.14,-9.76,79.19,13.95,167634
0.83,-0.79,-0.15,-4.17,80.60,11.84,167635
0.84,-0.69,-0.20,-3.14,82.92,13.59,167636
0.73,-0.58,-0.22,-10.79,85.99,16.29,167637
0.67,-0.66,-0.12,-14.47,79.85,14.24,167638
0.74,-0.75,-0.12,-4.36,85.54,14.18,167639
0.63,-0.52,-0.15,-8.92,83.52,15.71,167640
0.59,-0.55,-0.18,-14.49,84.83,17.23,167641
0.70,-0.73,-0.10,-11.92,83.57,15.81,167642
0.66,-0.63,-0.09,-6.94,87.25,17.32,167643
0.73,-0.61,-0.13,-10.50,89.96,17.94,167644
0.60,-0.58,-0.05,-15.61,84.02,16.87,167645
0.71,-0.70,-0.10,-2.91,94.47,18.34,167646
0.68,-0.65,-0.06,-3.32,94.52,21.07,167647
0.85,-0.78,-0.06,-7.43,92.47,22.08,167648
0.88,-0.85,-0.08,-10.43,90.50,19.72,167649
0.74,-0.75,-0.08,-6.93,92.69,21.54,167650
0.73,-0.70,-0.05,-8.28,91.68,22.63,167651
0.71,-0.74,0.00,-12.85,87.14,20.36,167652
0.67,-0.73,0.04,-2.59,87.84,21.20,167653
0.71,-0.69,-0.03,-1.60,86.18,22.31,167654
0.66,-0.64,0.03,-6.85,84.55,21.82,167655
0.67,-0.71,-0.03,-8.30,82.60,21.36,167656
0.66,-0.69,-0.04,-3.77,86.17,22.94,167657
0.64,-0.62,-0.02,-8.10,83.93,22.33,167658
0.59,-0.58,-0.00,-11.72,82.92,21.58,167659
0.72,-0.80,0.01,-4.14,88.36,23.88,167660
0.70,-0.75,-0.01,-2.88,88.99,25.53,167661
0.81,-0.80,-0.02,-4.19,90.46,24.75,167662
0.73,-0.80,0.03,-6.55,86.58,24.27,167663
0.76,-0.83,0.04,-1.94,88.31,25.42,167664
0.79,-0.79,-0.02,-2.92,87.65,25.51,167665
0.66,-0.71,0.01,-10.02,80.58,24.17,167666
0.63,-0.69,0.05,-8.39,78.44,23.44,167667
0.54,-0.59,0.02,-6.70,80.15,24.34,167668
0.51,-0.54,0.00,-6.37,86.04,27.07,167669
0.73,-0.77,0.04,-6.91,88.47,27.27,167670
0.81,-0.89,0.09,-0.84,91.74,28.06,167671
0.79,-0.85,0.07,-1.27,90.82,29.07,167672
0.80,-0.85,0.05,-6.56,87.01,28.72,167673
0.72,-0.81,0.10,-10.51,77.12,25.36,167674
0.62,-0.69,0.07,-4.48,79.55,27.12,167675
0.55,-0.57,0.04,-6.69,82.60,29.13,167676
0.58,-0.64,0.08,-8.70,84.96,29.27,167677
0.71,-0.83,0.13,-4.63,84.20,28.65,167678
0.62,-0.71,0.12,-3.33,84.05,29.90,167679
0.62,-0.66,0.07,-7.23,85.73,31.10,167680
0.65,-0.74,0.11,-10.27,83.26,30.26,167681
0.67,-0.81,0.15,-2.98,85.76,30.81,167682
0.66,-0.74,0.09,-3.85,87.97,33.00,167683
0.67,-0.75,0.11,-8.46,86.83,34.03,167684
0.69,-0.88,0.18,-7.37,81.41,31.36,167685
0.62,-0.77,0.11,-4.66,82.12,30.85,167686
0.60,-0.67,0.04,-8.85,86.72,33.87,167687
0.64,-0.74,0.08,-13.72,87.63,33.54,167688
0.63,-0.85,0.20,-6.62,86.64,33.75,167689
0.62,-0.77,0.15,-6.21,84.74,34.18,167690
0.61,-0.74,0.12,-8.31,88.89,36.09,167691
0.56,-0.77,0.19,-6.66,88.79,37.63,167692
0.60,-0.79,0.19,-4.27,88.61,37.54,167693
0.61,-0.74,0.12,-9.85,89.15,36.99,167694
0.57,-0.81,0.21,-16.01,84.04,36.22,167695
0.54,-0.87,0.29,-8.21,79.42,34.75,167696
0.50,-0.72,0.20,-6.07,78.06,33.66,167697
0.47,-0.65,0.13,-11.55,80.77,35.22,167698
0.63,-0.84,0.19,-9.80,84.21,37.37,167699
0.59,-0.85,0.20,-4.11,85.22,37.85,167700
0.66,-0.83,0.14,-7.59,86.28,38.30,167701
0.59,-0.86,0.15,-12.26,85.81,39.59,167702
0.65,-0.96,0.23,-13.19,80.68,37.58,167703
0.57,-0.84,0.21,-11.82,79.80,35.63,167704
0.47,-0.74,0.19,-13.61,82.23,38.48,167705
0.38,-0.68,0.24,-16.72,78.17,37.75,167706
0.51,-0.91,0.29,-10.68,78.12,35.10,167707
0.40,-0.73,0.21,-9.68,77.79,36.52,167708
0.41,-0.68,0.18,-14.35,79.22,39.41,167709
0.49,-0.75,0.24,-16.30,77.31,37.41,167710
0.48,-0.81,0.24,-9.57,82.56,40.68,167711
0.48,-0.76,0.21,-9.06,85.64,45.49,167712
0.61,-0.92,0.24,-14.58,83.24,43.53,167713
0.65,-1.09,0.31,-10.79,80.27,39.96,167714
0.56,-0.98,0.25,-6.99,80.55,42.34,167715
0.48,-0.79,0.19,-13.54,81.32,42.81,167716
0.46,-0.84,0.28,-17.63,77.15,39.85,167717
0.43,-0.90,0.32,-9.13,75.85,40.90,167718
0.42,-0.82,0.22,-10.38,75.89,43.01,167719
0.45,-0.75,0.23,-16.88,78.01,42.82,167720
0.44,-0.84,0.31,-15.80,74.56,41.84,167721
0.40,-0.79,0.28,-9.64,75.73,43.71,167722
0.42,-0.72,0.22,-15.17,77.12,43.13,167723
0.42,-0.79,0.28,-19.69,75.32,41.45,167724
0.45,-0.92,0.33,-11.07,75.77,42.62,167725
0.39,-0.82,0.27,-10.84,75.16,44.73,167726
0.38,-0.81,0.23,-16.36,75.89,45.00,167727
0.39,-0.92,0.36,-15.82,71.57,42.96,167728
0.37,-0.90,0.31,-9.77,71.51,43.52,167729
0.30,-0.79,0.25,-11.86,74.08,45.87,167730
0.38,-0.83,0.28,-16.78,75.17,46.39,167731
0.52,-1.03,0.33,-12.88,75.20,45.07,167732
0.42,-0.91,0.24,-11.52,76.60,47.17,167733
0.42,-0.83,0.21,-18.27,78.91,49.27,167734
0.47,-0.97,0.33,-20.91,74.84,46.25,167735
0.41,-0.99,0.33,-13.17,73.84,46.54,167736
0.37,-0.88,0.26,-13.42,74.99,49.07,167737
0.38,-0.86,0.27,-20.53,73.86,47.05,167738
0.39,-1.01,0.37,-17.78,70.47,44.36,167739
0.22,-0.81,0.28,-13.71,71.30,47.57,167740
0.20,-0.68,0.23,-20.80,71.09,48.29,167741
0.25,-0.76,0.33,-24.91,69.00,44.61,167742
0.17,-0.83,0.38,-13.34,69.64,48.29,167743
0.25,-0.84,0.24,-12.33,72.14,51.99,167744
0.33,-0.86,0.24,-19.16,74.77,51.02,167745
0.35,-1.05,0.36,-15.78,72.99,50.03,167746
0.31,-0.97,0.30,-11.52,72.92,51.49,167747
0.35,-0.96,0.23,-18.28,74.06,51.60,167748
0.35,-1.02,0.32,-21.34,71.15,49.58,167749
0.34,-1.07,0.35,-13.59,69.47,50.31,167750
0.26,-0.92,0.25,-15.97,69.16,51.29,167751
0.23,-0.82,0.26,-22.65,70.03,50.78,167752
0.27,-0.93,0.36,-20.35,66.55,48.81,167753
0.24,-0.85,0.30,-16.47,65.21,48.99,167754
0.18,-0.75,0.22,-20.26,68.31,50.55,167755
0.24,-0.87,0.29,-24.15,69.41,50.27,167756
0.29,-1.02,0.34,-17.98,70.20,50.78,167757
0.22,-0.94,0.26,-17.33,71.96,53.79,167758
0.19,-0.93,0.29,-21.34,72.52,56.14,167759
0.20,-0.99,0.38,-21.41,66.45,52.06,167760
0.13,-0.94,0.33,-17.78,62.25,49.05,167761
0.06,-0.80,0.24,-19.43,64.55,52.06,167762
0.08,-0.78,0.27,-22.94,66.93,54.19,167763
0.24,-0.97,0.35,-21.51,66.20,52.33,167764
0.16,-0.93,0.29,-18.68,66.37,53.83,167765
0.12,-0.92,0.28,-18.36,68.99,58.37,167766
0.23,-1.01,0.32,-20.45,66.99,55.31,167767
0.28,-1.11,0.29,-17.82,67.66,53.77,167768
0.16,-1.02,0.24,-17.95,69.51,57.82,167769
0.19,-1.01,0.26,-23.70,69.83,58.17,167770
0.24,-1.14,0.36,-24.21,66.25,53.64,167771
0.07,-0.88,0.30,-20.26,63.46,55.23,167772
0.06,-0.80,0.22,-22.38,64.56,58.16,167773
0.09,-0.83,0.30,-28.14,63.41,53.51,167774
0.04,-0.89,0.37,-22.26,61.49,52.65,167775
0.03,-0.86,0.29,-18.17,61.74,56.32,167776
0.08,-0.85,0.22,-23.59,63.00,54.46,167777
0.11,-1.00,0.28,-26.06,63.69,51.06,167778
0.00,-0.94,0.26,-20.93,65.80,57.73,167779
0.04,-0.96,0.21,-23.67,68.13,61.42,167780
0.12,-1.03,0.28,-31.70,66.93,54.66,167781
0.04,-1.18,0.38,-23.72,64.31,55.45,167782
-0.02,-1.03,0.27,-18.11,63.51,61.60,167783
0.08,-0.94,0.20,-25.63,64.10,59.48,167784
0.07,-0.94,0.31,-28.10,62.44,55.02,167785
-0.06,-0.89,0.31,-21.07,61.64,60.45,167786
-0.01,-0.80,0.23,-24.26,62.32,61.19,167787
0.06,-0.87,0.29,-31.72,60.85,53.59,167788
-0.01,-0.99,0.36,-22.87,59.85,55.55,167789
-0.04,-0.88,0.22,-18.44,60.88,62.21,167790
0.03,-0.95,0.16,-27.85,64.31,59.41,167791
0.02,-1.07,0.27,-31.37,63.54,56.13,167792
-0.07,-1.08,0.29,-24.03,62.03,61.21,167793
-0.04,-1.01,0.18,-25.74,62.48,63.03,167794
-0.03,-1.01,0.23,-33.36,62.00,57.87,167795
-0.15,-1.09,0.34,-26.17,59.40,59.75,167796
-0.18,-0.92,0.21,-22.85,58.45,62.45,167797
-0.12,-0.88,0.19,-30.35,58.96,58.47,167798
-0.07,-1.00,0.30,-31.72,56.36,54.22,167799
-0.18,-0.88,0.26,-25.00,54.69,58.49,167800
-0.18,-0.78,0.15,-28.52,57.48,61.01,167801
-0.12,-0.82,0.21,-35.72,59.17,57.98,167802
-0.15,-0.93,0.30,-29.49,58.55,59.84,167803
-0.17,-0.87,0.22,-25.44,57.90,63.42,167804
-0.09,-0.92,0.17,-30.33,59.63,62.06,167805
-0.05,-1.07,0.25,-30.65,58.85,60.33,167806
-0.10,-1.08,0.25,-24.75,58.11,63.60,167807
-0.11,-1.01,0.16,-26.19,58.71,65.27,167808
-0.13,-1.04,0.22,-32.27,56.87,61.01,167809
-0.11,-1.15,0.27,-27.91,54.45,59.80,167810
-0.18,-1.03,0.17,-25.88,53.46,63.82,167811
-0.17,-0.96,0.15,-31.17,54.21,64.55,167812
-0.09,-1.07,0.25,-33.54,52.37,58.33,167813
-0.25,-0.88,0.24,-28.48,49.72,60.15,167814
-0.25,-0.78,0.14,-29.01,50.94,63.83,167815
-0.17,-0.81,0.14,-35.81,52.31,58.84,167816
-0.23,-0.93,0.21,-33.10,52.77,57.93,167817
-0.28,-0.92,0.15,-28.49,54.08,64.87,167818
-0.22,-0.92,0.12,-33.07,55.64,63.90,167819
-0.20,-1.13,0.21,-33.68,53.54,58.45,167820
-0.35,-1.05,0.16,-29.04,51.47,62.42,167821
-0.23,-1.03,0.08,-29.90,54.66,67.57,167822
-0.25,-0.97,0.15,-36.76,52.13,62.42,167823
-0.25,-1.01,0.18,-36.74,49.70,56.89,167824
-0.38,-0.89,0.14,-34.98,49.00,60.61,167825
-0.29,-0.86,0.13,-35.87,50.04,62.25,167826
-0.17,-0.98,0.19,-35.87,48.26,56.93,167827
-0.33,-0.84,0.13,-32.88,48.32,59.23,167828
-0.32,-0.76,0.05,-33.88,51.75,66.46,167829
-0.26,-0.83,0.17,-37.81,51.39,65.10,167830
-0.24,-1.00,0.17,-35.49,50.95,61.90,167831
-0.33,-0.98,0.09,-33.79,50.78,66.48,167832
-0.35,-1.00,0.07,-36.25,52.34,67.72,167833
-0.24,-1.15,0.11,-38.39,51.42,60.81,167834
-0.37,-1.06,0.09,-36.58,49.57,62.26,167835
-0.32,-1.04,0.03,-36.48,51.03,66.68,167836
-0.34,-1.03,0.09,-39.26,48.94,65.41,167837
-0.39,-1.01,0.08,-39.64,47.36,61.90,167838
-0.45,-0.88,0.05,-38.76,46.79,64.35,167839
-0.40,-0.87,0.07,-39.21,46.62,64.48,167840
-0.33,-0.97,0.15,-37.47,43.83,58.72,167841
-0.45,-0.81,0.09,-35.40,42.13,59.51,167842
-0.37,-0.77,0.00,-37.07,44.97,63.16,167843
-0.41,-0.78,0.07,-38.68,45.52,64.67,167844
-0.41,-0.79,0.04,-38.52,46.55,64.51,167845
-0.42,-0.83,0.01,-40.81,47.44,64.51,167846
-0.40,-0.99,0.05,-41.51,47.63,64.08,167847
-0.40,-1.12,0.08,-37.76,45.51,62.94,167848
-0.47,-1.00,-0.01,-37.46,43.93,64.15,167849
-0.40,-0.95,-0.07,-40.00,46.56,66.97,167850
-0.43,-0.95,0.01,-41.63,45.89,67.67,167851
-0.44,-0.89,0.02,-41.77,45.54,67.14,167852
-0.42,-0.92,-0.02,-43.39,45.76,66.38,167853
-0.48,-0.93,0.05,-41.91,43.94,66.45,167854
-0.46,-0.97,0.05,-37.65,40.92,66.59,167855
-0.42,-0.83,-0.05,-39.80,41.61,65.24,167856
-0.43,-0.85,-0.05,-42.84,43.04,65.35,167857
-0.47,-0.88,0.04,-43.74,41.30,64.00,167858
-0.53,-0.81,0.04,-41.05,39.57,64.58,167859
-0.51,-0.80,-0.01,-40.90,39.92,65.72,167860
-0.50,-0.86,0.00,-40.61,39.34,66.09,167861
-0.49,-0.96,-0.04,-38.26,39.12,65.16,167862
-0.52,-0.84,-0.09,-41.20,38.79,64.79,167863
-0.54,-0.87,-0.10,-43.52,40.71,65.41,167864
-0.48,-0.92,-0.08,-44.08,41.54,65.80,167865
-0.51,-0.88,-0.08,-44.02,42.49,66.40,167866
-0.58,-0.91,-0.10,-45.08,42.58,68.06,167867
-0.56,-0.91,-0.02,-44.53,40.26,66.19,167868
-0.53,-0.92,-0.04,-40.94,36.78,64.52,167869
-0.48,-0.82,-0.10,-43.06,36.87,61.61,167870
-0.55,-0.76,-0.11,-44.68,37.84,62.42,167871
-0.53,-0.82,-0.10,-44.51,38.64,62.69,167872
-0.61,-0.74,-0.11,-44.95,38.71,66.87,167873
-0.58,-0.79,-0.14,-47.06,38.93,69.50,167874
-0.50,-0.88,-0.13,-48.52,39.75,65.78,167875
-0.55,-0.87,-0.14,-49.73,39.64,60.36,167876
-0.64,-0.77,-0.12,-48.76,39.54,63.07,167877
-0.62,-0.76,-0.11,-48.68,37.52,65.60,167878
-0.52,-0.87,-0.10,-46.64,36.99,61.06,167879
-0.66,-0.77,-0.12,-44.99,35.57,63.36,167880
-0.69,-0.76,-0.15,-44.26,33.91,67.60,167881
-0.56,-0.88,-0.15,-45.60,33.99,61.93,167882
-0.62,-0.96,0.07,-41.64,25.66,47.14,167883
-0.41,-1.22,0.22,-22.91,11.59,22.98,167884
-0.50,-1.15,0.18,-3.24,-3.21,0.31,167885
-0.54,-0.94,0.00,7.61,-10.53,-11.81,167886
-0.58,-0.88,-0.11,14.17,-14.19,-15.14,167887
-0.52,-0.86,-0.16,15.97,-13.82,-21.54,167888
-0.61,-0.84,-0.15,16.18,-14.12,-25.72,167889
-0.54,-0.92,0.03,20.96,-18.85,-33.84,167890
-0.53,-0.99,0.03,31.38,-26.88,-44.48,167891
-0.63,-0.89,-0.12,37.68,-29.88,-47.06,167892
-0.58,-0.84,-0.17,35.16,-30.49,-50.06,167893
-0.42,-0.80,-0.10,33.44,-29.47,-58.99,167894
-0.60,-0.90,-0.04,37.68,-32.69,-62.90,167895
-0.69,-0.86,-0.10,39.87,-35.83,-60.04,167896
-0.56,-0.92,-0.14,40.07,-36.26,-62.34,167897
-0.56,-0.90,-0.11,39.36,-36.13,-65.85,167898
-0.66,-0.76,-0.11,40.23,-36.78,-59.88,167899
-0.48,-0.84,-0.09,39.21,-36.60,-60.95,167900
-0.43,-0.87,-0.05,38.07,-36.61,-70.44,167901
-0.56,-0.77,-0.06,40.95,-37.27,-68.57,167902
-0.56,-0.69,-0.09,41.21,-37.55,-59.24,167903
-0.39,-0.81,-0.11,37.97,-35.63,-63.63,167904
-0.45,-0.89,-0.06,37.05,-33.82,-68.80,167905
-0.55,-0.76,-0.04,38.44,-34.79,-63.79,167906
-0.44,-0.88,-0.05,37.93,-35.15,-64.93,167907
-0.43,-0.91,-0.09,35.67,-33.47,-70.07,167908
-0.63,-0.87,-0.10,37.09,-33.00,-62.00,167909
-0.55,-1.00,-0.04,37.92,-34.75,-59.21,167910
-0.39,-1.08,-0.04,36.81,-35.35,-69.94,167911
-0.54,-0.98,-0.04,39.16,-36.80,-68.66,167912
-0.58,-0.84,-0.08,39.42,-37.63,-60.27,167913
-0.39,-0.97,-0.07,34.96,-37.33,-65.63,167914
-0.48,-0.97,-0.00,35.03,-37.56,-69.57,167915
-0.56,-0.82,0.01,38.75,-41.23,-62.18,167916
-0.38,-0.87,0.01,38.51,-41.83,-65.21,167917
-0.39,-0.87,0.02,37.07,-42.20,-70.99,167918
-0.55,-0.71,-0.03,38.58,-41.49,-61.98,167919
-0.41,-0.79,-0.04,34.95,-40.23,-59.79,167920
-0.33,-0.90,0.05,32.22,-39.98,-69.64,167921
-0.52,-0.90,0.10,38.96,-43.87,-66.93,167922
-0.48,-0.80,-0.01,40.57,-45.42,-59.86,167923
-0.35,-0.86,-0.05,34.91,-42.20,-64.58,167924
-0.43,-0.90,0.01,33.50,-40.78,-65.64,167925
-0.55,-0.83,0.02,35.38,-41.20,-57.58,167926
-0.36,-0.97,0.03,32.91,-41.18,-62.81,167927
-0.40,-1.05,0.09,32.75,-42.97,-69.48,167928
-0.55,-1.02,0.03,37.20,-43.16,-61.87,167929
-0.45,-0.98,-0.02,33.62,-41.57,-59.37,167930
-0.38,-1.05,0.07,30.35,-41.69,-65.51,167931
-0.45,-1.06,0.11,34.11,-45.27,-65.60,167932
-0.48,-0.90,0.04,34.70,-46.22,-60.94,167933
-0.37,-0.92,0.06,31.09,-45.47,-64.15,167934
-0.42,-0.94,0.13,31.78,-46.97,-65.77,167935
-0.46,-0.80,0.04,33.71,-47.31,-59.84,167936
-0.30,-0.78,0.08,28.52,-46.76,-63.92,167937
-0.34,-0.85,0.22,29.46,-49.89,-69.80,167938
-0.43,-0.83,0.13,34.77,-51.82,-64.80,167939
-0.31,-0.72,0.06,30.46,-48.50,-63.06,167940
-0.26,-0.84,0.17,27.23,-47.02,-67.16,167941
-0.36,-0.93,0.22,31.44,-50.38,-66.48,167942
-0.36,-0.84,0.08,31.63,-48.44,-62.73,167943
-0.23,-0.96,0.12,27.60,-45.88,-64.38,167944
-0.28,-1.10,0.22,30.13,-47.87,-65.38,167945
-0.33,-1.10,0.11,33.65,-47.81,-60.09,167946
-0.23,-1.01,0.05,26.91,-45.84,-61.55,167947
-0.20,-1.09,0.20,25.56,-45.92,-65.58,167948
-0.33,-1.12,0.19,31.16,-49.82,-61.75,167949
-0.25,-0.93,0.06,27.26,-49.81,-61.02,167950
-0.12,-0.99,0.15,21.98,-48.42,-66.58,167951
-0.27,-1.02,0.25,26.39,-51.75,-67.05,167952
-0.29,-0.88,0.12,29.63,-52.16,-61.39,167953
-0.18,-0.82,0.12,24.04,-51.09,-63.83,167954
-0.21,-0.89,0.23,24.24,-52.93,-66.48,167955
-0.26,-0.87,0.19,28.62,-53.97,-62.54,167956
-0.24,-0.78,0.12,23.66,-52.39,-61.38,167957
-0.09,-0.93,0.23,21.01,-51.43,-66.28,167958
-0.22,-1.00,0.24,26.62,-54.40,-65.84,167959
-0.26,-0.88,0.10,25.62,-52.47,-61.70,167960
-0.15,-1.01,0.19,21.08,-50.10,-62.20,167961
-0.15,-1.13,0.29,24.86,-52.51,-63.94,167962
-0.19,-1.12,0.18,29.33,-53.62,-60.27,167963
-0.22,-0.98,0.11,22.28,-51.65,-60.08,167964
-0.15,-1.07,0.25,20.65,-52.45,-61.82,167965
-0.18,-1.05,0.24,25.38,-55.45,-61.99,167966
-0.23,-0.88,0.19,23.57,-56.44,-60.97,167967
-0.20,-0.93,0.27,22.12,-58.41,-62.97,167968
-0.16,-0.91,0.27,25.36,-61.11,-64.74,167969
-0.19,-0.83,0.17,25.98,-58.95,-60.93,167970
-0.13,-0.80,0.22,20.25,-57.85,-61.17,167971
-0.10,-0.89,0.31,20.80,-60.51,-65.05,167972
-0.12,-0.90,0.25,25.25,-60.42,-63.14,167973
-0.10,-0.80,0.16,22.11,-56.61,-59.26,167974
-0.02,-0.94,0.24,19.75,-54.00,-59.18,167975
0.01,-1.05,0.29,21.81,-54.98,-60.67,167976
-0.05,-1.02,0.24,23.66,-53.34,-57.55,167977
0.01,-1.10,0.28,22.02,-55.38,-59.48,167978
0.04,-1.16,0.30,23.12,-57.22,-63.03,167979
-0.00,-1.14,0.23,27.00,-56.68,-59.04,167980
-0.00,-1.03,0.21,23.40,-55.53,-55.58,167981
0.08,-1.12,0.30,20.32,-56.85,-59.42,167982
0.02,-1.14,0.31,22.89,-60.09,-60.83,167983
-0.04,-0.98,0.22,23.97,-58.71,-55.38,167984
0.07,-1.01,0.21,18.26,-56.61,-56.93,167985
0.05,-1.07,0.32,18.19,-58.15,-59.44,167986
0.01,-1.02,0.26,22.57,-58.42,-55.90,167987
0.03,-0.80,0.24,16.79,-59.97,-57.38,167988
0.07,-0.87,0.34,16.03,-62.45,-62.41,167989
-0.03,-0.85,0.33,21.53,-64.25,-61.23,167990
-0.04,-0.74,0.19,20.53,-60.71,-56.52,167991
0.08,-0.86,0.25,16.24,-58.26,-57.61,167992
0.05,-0.91,0.34,18.64,-58.95,-57.72,167993
0.01,-0.94,0.26,21.68,-57.02,-53.57,167994
0.06,-0.96,0.24,16.12,-56.80,-53.19,167995
0.14,-1.08,0.33,15.56,-58.68,-56.43,167996
0.08,-1.08,0.34,20.04,-61.16,-56.22,167997
-0.01,-0.91,0.27,18.37,-61.25,-53.98,167998
0.07,-0.93,0.32,14.46,-64.00,-58.22,167999
0.03,-0.97,0.39,19.40,-66.97,-58.67,168000
0.04,-0.93,0.26,22.40,-64.56,-53.75,168001
0.15,-0.87,0.22,14.75,-63.49,-55.39,168002
0.10,-0.91,0.36,14.50,-64.39,-57.48,168003
0.04,-0.91,0.34,19.62,-63.74,-52.69,168004
0.14,-0.77,0.23,14.68,-61.94,-52.49,168005
0.22,-0.93,0.32,12.36,-62.32,-55.79,168006
0.19,-1.06,0.38,18.02,-62.91,-53.84,168007
0.18,-1.00,0.28,20.20,-60.04,-49.37,168008
0.27,-0.99,0.29,12.75,-62.98,-53.87,168009
0.29,-1.15,0.44,16.22,-66.93,-57.58,168010
0.19,-1.08,0.36,20.91,-70.32,-54.32,168011
0.20,-0.82,0.22,12.96,-69.84,-54.64,168012
0.19,-0.88,0.32,10.16,-69.17,-55.13,168013
0.15,-0.94,0.38,14.57,-70.89,-52.79,168014
0.15,-0.83,0.30,13.66,-69.80,-51.71,168015
0.17,-0.82,0.31,8.69,-71.44,-55.98,168016
0.12,-0.82,0.36,12.46,-71.80,-55.73,168017
0.19,-0.84,0.28,14.86,-68.80,-52.66,168018
0.19,-0.72,0.21,8.52,-67.11,-53.03,168019
0.25,-0.87,0.34,10.27,-66.39,-54.69,168020
0.24,-0.96,0.39,16.17,-69.06,-53.05,168021
